task,phrase,kind,base_kind,proxy,proxy_imputed,n_ctx,gt_success,source
pick up box cutter and put into drawer,grab the silver box cutter and set it in the red drawer,search,,0.990411354395723,True,80,,search_boards
pick up box cutter and put into drawer,pick up the silver box cutter and set it inside the red drawer,search,,0.9906428821887363,True,80,,search_boards
pick up box cutter and put into drawer,grab the silver box cutter and place it in the red drawer,search,,0.9909372337447189,True,80,,search_boards
pick up box cutter and put into drawer,pick up the silver box cutter and put it in the red drawer,search,,0.9909555132591807,True,80,,search_boards
pick up box cutter and put into drawer,pick up box cutter and put into drawer,original,,0.9926203348643656,True,80,,search_boards
pick up box cutter and put into drawer,grab the box cutter and set it in the drawer,search,,0.9946472941751896,True,80,,search_boards
pick up box cutter and put into drawer,pick up the silver box cutter and place it in the red drawer,search,,0.9946533172590426,True,80,,search_boards
pick up box cutter and put into drawer,grab the box cutter and place it inside the red drawer,search,,0.9946545210666508,True,80,,search_boards
pick up box cutter and put into drawer,pick up the silver box cutter and put it in the drawer,search,,0.9946557246046773,True,80,,search_boards
pick up glass cup,grab glass cup,rephrased,original,0.7749777577627233,False,80,,loop_gemini
pick up glass cup,pick up glass,search,,0.9850560336004764,True,80,,search_boards
pick up glass cup,pick up glass cup from dishwasher,search,,0.9850926473809509,True,80,,search_boards
pick up glass cup,pick up the small glass cup,search,,0.9859406355724702,True,80,,search_boards
pick up glass cup,pick up glass cup,original,,0.9874460334027871,True,80,,search_boards
pick up glass cup,lift the glass cup from the rack,search,,0.9946731456487291,True,80,,search_boards
pick up glass cup,take the clear glass out of the dishwasher,search,,0.9946791397990575,True,80,,search_boards
pick up pot from sink,remove the silver pot from the sink,search,,0.9174936612452288,True,80,,search_boards
pick up pot from sink,remove the pot from the sink,search,,0.9217841343774897,True,80,,search_boards
pick up pot from sink,lift the silver cup out of the sink,search,,0.9357669776918487,True,80,,search_boards
pick up pot from sink,lift the metal pot out of the sink,search,,0.9529297982943387,True,80,,search_boards
pick up pot from sink,pick up pot from sink,original,,0.975585282344022,True,80,,search_boards
pick up pot from sink,grab the metal pot out of the sink,search,,0.9761635524668391,True,80,,search_boards
pick up pot from sink,grab the silver cup from the sink,search,,0.9768772134147566,True,80,,search_boards
pick up pot from sink,grab the metal pot from the sink,search,,0.9785985812056106,True,80,,search_boards
pick up pot from sink,grab the silver cup out of the sink,search,,0.9792845621120478,True,80,,search_boards
pick up red srewdriver,grasp the yellow and red screwdriver,search,,0.9857128939287799,True,80,,search_boards
pick up red srewdriver,grasp red handle screwdriver,search,,0.9862847440051397,True,80,,search_boards
pick up red srewdriver,grasp red screwdriver,search,,0.9864944494267848,True,80,,search_boards
pick up red srewdriver,grasp the red screwdriver,search,,0.9865004804478007,True,80,,search_boards
pick up red srewdriver,pick up red srewdriver,original,,0.9870412213252764,True,80,,search_boards
pick up red srewdriver,take red screwdriver with yellow handle,search,,0.9946255551420411,True,80,,search_boards
pick up red srewdriver,pick up red screwdriver,search,,0.9946328112258181,True,80,,search_boards
pick up scissors and put into drawer,place the scissors into the top red drawer,search,,0.9870296335391004,True,80,,search_boards
pick up scissors and put into drawer,pick up scissors and put into drawer,original,,0.9870730350833277,True,80,,search_boards
pick up scissors and put into drawer,place the scissors in the top red drawer,search,,0.9873559119291107,True,80,,search_boards
pick up scissors and put into drawer,place the scissors in the top drawer,search,,0.9876575379823258,True,80,,search_boards
pick up scissors and put into drawer,pick up scissors and place in drawer,search,,0.9945450914175443,True,80,,search_boards
pick up scissors and put into drawer,pick up the scissors and place them in the drawer,search,,0.99454754722478,True,80,,search_boards
pick up sponge and wipe plate,use the sponge to clean the grey plate,search,,0.9923295623188106,True,80,,search_boards
pick up sponge and wipe plate,use the sponge to wipe the grey plate,search,,0.9927044301511422,True,80,,search_boards
pick up sponge and wipe plate,use the yellow sponge to clean the plate,search,,0.9929240619637395,True,80,,search_boards
pick up sponge and wipe plate,pick up sponge and wipe plate,original,,0.9931309527711967,True,80,,search_boards
pick up sponge and wipe plate,use the yellow sponge to clean the grey plate,search,,0.993136355970009,True,80,,search_boards
pick up sponge and wipe plate,pick up the yellow sponge and wipe the grey plate,search,,0.9946575294063826,True,80,,search_boards
pick up sponge and wipe plate,grab the sponge and wipe the grey plate,search,,0.9946593336018658,True,80,,search_boards
pick up sponge and wipe plate,grab the yellow sponge and wipe the grey plate,search,,0.9946617382531785,True,80,,search_boards
pick up violet Allen key,grab the violet hex key,search,,0.9826199800452315,True,80,,search_boards
pick up violet Allen key,grasp the purple hex key,search,,0.9832651723372681,True,80,,search_boards
pick up violet Allen key,grasp the violet hex key,search,,0.9836299935705067,True,80,,search_boards
pick up violet Allen key,pick up the violet hex key,search,,0.9852973695170144,True,80,,search_boards
pick up violet Allen key,pick up violet Allen key,original,,0.9894401639998462,True,80,,search_boards
pick up violet Allen key,grab the violet allen key,search,,0.9946773422587418,True,80,,search_boards
pick up violet Allen key,pick up the purple l-key,search,,0.9946815355802533,True,80,,search_boards
pick up violet Allen key,pick up the purple hex key,search,,0.994699469771304,True,80,,search_boards
pour almonds in pot,dump the almonds into the pot,search,,0.9938684790642182,True,80,,search_boards
pour almonds in pot,pour almonds in pot,original,,0.9939281998323933,True,80,,search_boards
pour almonds in pot,dump the almonds from the container into the pot,search,,0.9939445725462907,True,80,,search_boards
pour almonds in pot,dump the almonds into the pot bowl,search,,0.9939534227703706,True,80,,search_boards
pour almonds in pot,dump the almonds in the pot,search,,0.9940546154192198,True,80,,search_boards
pour almonds in pot,pour almonds from container into pot,search,,0.9946436770860759,True,80,,search_boards
pour almonds in pot,transfer almonds from container to pot,search,,0.9946491018085981,True,80,,search_boards
pour almonds in pot,pour the almonds into the pot,search,,0.9946521131817933,True,80,,search_boards
put banana in colander,put the yellow banana into the silver bowl,search,,0.9835367790947753,True,80,,search_boards
put banana in colander,drop the yellow banana in the silver bowl,search,,0.9862264373560558,True,80,,search_boards
put banana in colander,place the yellow banana in the silver bowl,search,,0.9874782656595361,True,80,,search_boards
put banana in colander,put the banana inside the silver bowl,search,,0.9886811441654475,True,80,,search_boards
put banana in colander,put banana in colander,original,,0.9911054307883282,True,80,,search_boards
put banana in colander,place the banana in the colander,search,,0.9946665443256008,True,80,,search_boards
put banana in colander,put the banana in the colander bowl,search,,0.9946719460129296,True,80,,search_boards
put banana in colander,drop the banana into the colander,search,,0.9946749445987146,True,80,,search_boards
put banana in colander,put the yellow banana in the silver bowl,search,,0.9946869221656434,True,80,,search_boards
put banana in pot cardboard fence,move the banana inside the orange bowl,search,,0.9871263662999109,True,80,,search_boards
put banana in pot cardboard fence,pick up the banana and drop it in the pot,search,,0.987422156925707,True,80,,search_boards
put banana in pot cardboard fence,move the banana into the pot,search,,0.9891452247922922,True,80,,search_boards
put banana in pot cardboard fence,move the banana in the pot,search,,0.9892901016798108,True,80,,search_boards
put banana in pot cardboard fence,put banana in pot cardboard fence,original,,0.9908831978868797,True,80,,search_boards
put banana in pot cardboard fence,put the banana inside the orange bowl,search,,0.9946839302884851,True,80,,search_boards
put banana in pot cardboard fence,move banana to pot,search,,0.9946881184475008,True,80,,search_boards
put banana in pot cardboard fence,pick up the banana and put it in the pot,search,,0.9946946932103393,True,80,,search_boards
put banana in pot or pan,put the yellow banana in the silver pot,search,,0.9862295122114103,True,80,,search_boards
put banana in pot or pan,place the banana in the silver pot,search,,0.9866667856738752,True,80,,search_boards
put banana in pot or pan,place the yellow banana in the silver pot,search,,0.9869773618332246,True,80,,search_boards
put banana in pot or pan,place yellow banana in the silver pot,search,,0.9871694483638682,True,80,,search_boards
put banana in pot or pan,put banana in pot or pan,original,,0.9923347300711096,True,80,,search_boards
put banana in pot or pan,place banana into the pot,search,,0.9947321930322194,True,80,,search_boards
put banana in pot or pan,put the yellow banana into the silver pot,search,,0.9947410826296739,True,80,,search_boards
put banana in pot or pan,put the banana in the silver pot,search,,0.9947529122180783,True,80,,search_boards
put banana in pot or pan,place banana in the silver pot,search,,0.9947611771769215,True,80,,search_boards
put beet in pot sink,put the purple vegetable in the red pot,search,,0.9734911338722356,True,80,,search_boards
put beet in pot sink,drop the purple beet in the red pot,search,,0.9833209576904614,True,80,,search_boards
put beet in pot sink,put the purple beet in the red pot,search,,0.984236536827776,True,80,,search_boards
put beet in pot sink,place the purple beet inside the red pot,search,,0.9842505801626394,True,80,,search_boards
put beet in pot sink,put beet in pot sink,original,,0.9893689669684822,True,80,,search_boards
put beet in pot sink,put the beet inside the pot,search,,0.9946599348656787,True,80,,search_boards
put beet in pot sink,drop the purple beet into the red pot,search,,0.9946635410349255,True,80,,search_boards
put big spoon from basket to tray,place the big silver spoon from the basket into the tray slot,search,,0.8308135295022031,True,80,,search_boards
put big spoon from basket to tray,grab the large spoon from the basket and put it in the tray,search,,0.8496088919096597,True,80,,search_boards
put big spoon from basket to tray,take the big spoon out of the basket and place it in the tray,search,,0.879918049010096,True,80,,search_boards
put big spoon from basket to tray,move big spoon from basket to tray,search,,0.9020480740822427,True,80,,search_boards
put big spoon from basket to tray,put the big spoon from basket to tray,search,,0.9021380501196844,True,80,,search_boards
put big spoon from basket to tray,put big spoon from basket to tray,original,,0.9851738790210748,True,80,,search_boards
put big spoon from basket to tray,place the big spoon from basket to tray,search,,0.9855880197994294,True,80,,search_boards
put big spoon from basket to tray,transfer the big spoon from basket to tray,search,,0.9856409818811572,True,80,,search_boards
put big spoon from basket to tray,transfer big spoon from basket to tray,search,,0.9857606379933603,True,80,,search_boards
put big spoon from basket to tray,place big spoon from basket to tray,search,,0.9858934863966283,True,80,,search_boards
put blueberries on plate sink,put blue grapes on the yellow plate in the sink,search,,0.9873148656533614,True,80,,search_boards
put blueberries on plate sink,place blue grapes on the plate in the sink,search,,0.9873332819488988,True,80,,search_boards
put blueberries on plate sink,place blue grapes on the yellow plate in the sink,search,,0.9874305890325465,True,80,,search_boards
put blueberries on plate sink,place blue grapes on yellow plate sink,search,,0.9890512429568421,True,80,,search_boards
put blueberries on plate sink,put blueberries on plate sink,original,,0.9911947892590456,True,80,,search_boards
put blueberries on plate sink,place blueberries on the plate in the sink,search,,0.9947434506677586,True,80,,search_boards
put blueberries on plate sink,put blue grapes on plate sink,search,,0.9947481835623825,True,80,,search_boards
put blueberries on plate sink,put the blueberries on the plate in the sink,search,,0.994749957304816,True,80,,search_boards
put bowl on plate,place bowl onto blue plate,search,,0.9921473786496191,True,80,,search_boards
put bowl on plate,place the bowl on the blue plate,search,,0.9921702743996352,True,80,,search_boards
put bowl on plate,place bowl on blue plate,search,,0.9923939114827707,True,80,,search_boards
put bowl on plate,put the bowl on the plate,search,,0.9924280116995563,True,80,,search_boards
put bowl on plate,place the bowl onto the plate,search,,0.9924517915385843,True,80,,search_boards
put bowl on plate,place bowl on plate,search,,0.9925252070093904,True,80,,search_boards
put bowl on plate,place bowl onto the plate,search,,0.992636072263239,True,80,,search_boards
put bowl on plate,place bowl on the plate,search,,0.9930727956110689,True,80,,search_boards
put bowl on plate,put bowl on plate,original,,0.9934522032893021,True,80,,search_boards
put bowl on plate cardboard fence,move blue bowl to green plate,search,,0.9871594086277862,True,80,,search_boards
put bowl on plate cardboard fence,put blue bowl onto green plate,search,,0.9871622779147481,True,80,,search_boards
put bowl on plate cardboard fence,put blue bowl in green plate,search,,0.987275109965678,True,80,,search_boards
put bowl on plate cardboard fence,put the bowl on plate cardboard fence,search,,0.9925720876025051,True,80,,search_boards
put bowl on plate cardboard fence,put bowl onto green plate cardboard fence,search,,0.992774594382175,True,80,,search_boards
put bowl on plate cardboard fence,put bowl on green plate cardboard,search,,0.9928577471716309,True,80,,search_boards
put bowl on plate cardboard fence,put bowl on green plate cardboard fence,search,,0.993038449445285,True,80,,search_boards
put bowl on plate cardboard fence,put bowl on the green plate cardboard fence,search,,0.9930782442375201,True,80,,search_boards
put bowl on plate cardboard fence,put bowl on plate cardboard fence,original,,0.9933952627511511,True,80,,search_boards
put broccoli in bowl,place the green broccoli into the blue bowl,search,,0.9739372857075154,True,80,,search_boards
put broccoli in bowl,place the green broccoli in the blue bowl,search,,0.9740834201500036,True,80,,search_boards
put broccoli in bowl,drop the green broccoli in the blue bowl,search,,0.9769435974531514,True,80,,search_boards
put broccoli in bowl,put the green broccoli inside the blue bowl,search,,0.9776220606551785,True,80,,search_boards
put broccoli in bowl,put broccoli in bowl,original,,0.9824217006954997,True,80,,search_boards
put broccoli in bowl,pick up broccoli and put it in bowl,search,,0.9947209114148298,True,80,,search_boards
put broccoli in bowl,place the broccoli in the bowl,search,,0.9947422667813296,True,80,,search_boards
put broccoli in bowl,put green broccoli in blue bowl,search,,0.9947605872524242,True,80,,search_boards
put broccoli in pot,put the green broccoli piece inside the silver pot,search,,0.9819523758215741,True,80,,search_boards
put broccoli in pot,put the green broccoli piece inside the metal pot,search,,0.9843729353546691,True,80,,search_boards
put broccoli in pot,drop the green broccoli piece into the metal pot,search,,0.985427975961675,True,80,,search_boards
put broccoli in pot,drop the green broccoli into the metal pot,search,,0.9860407018935652,True,80,,search_boards
put broccoli in pot,put broccoli in pot,original,,0.9872694205507621,True,80,,search_boards
put broccoli in pot,put the green broccoli in the pot,search,,0.9947546843718824,True,80,,search_boards
put broccoli in pot,put the broccoli piece into the metal pot,search,,0.9947564559303135,True,80,,search_boards
put broccoli in pot,put the green broccoli inside the silver pot,search,,0.9947635362142636,True,80,,search_boards
put broccoli in pot or pan,drop broccoli in pot,search,,0.9896567317446646,True,80,,search_boards
put broccoli in pot or pan,put broccoli in the pot,search,,0.9903639404298963,True,80,,search_boards
put broccoli in pot or pan,put the broccoli in the pot,search,,0.9905076190568721,True,80,,search_boards
put broccoli in pot or pan,put broccoli in pot or pan,original,,0.9906951992490335,True,80,,search_boards
put broccoli in pot or pan,put the broccoli into the pot,search,,0.9910322915055042,True,80,,search_boards
put broccoli in pot or pan,drop the broccoli inside the pot,search,,0.994749957304816,True,80,,search_boards
put broccoli in pot or pan,place broccoli in pot,search,,0.9947564559303135,True,80,,search_boards
put broccoli in pot or pan,drop broccoli in the pot,search,,0.9947711957903331,True,80,,search_boards
put broccoli in pot or pan,put the broccoli inside the pot,search,,0.994774138812609,True,80,,search_boards
put brush into pot or pan,put brush into pot or pan,original,,0.9814542814051771,True,80,,search_boards
put brush into pot or pan,drop the brush into the silver pot,search,,0.9850460326629354,True,80,,search_boards
put brush into pot or pan,put the brush in the silver pot,search,,0.9850460326629354,True,80,,search_boards
put brush into pot or pan,drop the brush in the pot,search,,0.9851854478951196,True,80,,search_boards
put brush into pot or pan,drop the brush inside the silver pot,search,,0.9854312264350046,True,80,,search_boards
put brush into pot or pan,place the brush inside the pot,search,,0.9892817033098291,True,80,,search_boards
put brush into pot or pan,put the scrub brush in the pot,search,,0.9892972951015176,True,80,,search_boards
put cap on container,put red cap on the container in the sink,search,,0.9878369956464164,True,80,,search_boards
put cap on container,put the red lid on the glass container,search,,0.9885268414904197,True,80,,search_boards
put cap on container,put the red lid on the glass jar,search,,0.9887064504253358,True,80,,search_boards
put cap on container,place the red lid on the glass container,search,,0.9892732984255141,True,80,,search_boards
put cap on container,put the red lid on the jar,search,,0.9897237193567939,True,80,,search_boards
put cap on container,put cap on container,original,,0.9897294740098134,True,80,,search_boards
put carrot in pot cardboard fence,drop the carrot into the orange cup,search,,0.9845237021633397,True,80,,search_boards
put carrot in pot cardboard fence,place the carrot in the orange cup,search,,0.9852118576576162,True,80,,search_boards
put carrot in pot cardboard fence,put the carrot into the orange cup,search,,0.9858382820144858,True,80,,search_boards
put carrot in pot cardboard fence,place orange carrot into orange cup,search,,0.9872793753796874,True,80,,search_boards
put carrot in pot cardboard fence,put carrot in pot cardboard fence,original,,0.9922272244243613,True,80,,search_boards
put carrot in pot cardboard fence,drop orange carrot in orange cup,search,,0.9947794321009199,True,80,,search_boards
put carrot in pot cardboard fence,place orange carrot in the cup,search,,0.9947858944330648,True,80,,search_boards
put carrot in pot cardboard fence,place carrot in orange cup,search,,0.9947882423985611,True,80,,search_boards
put carrot on cutting board,grab the orange carrot and place it on the green cutting board,search,,0.9856153272912237,True,80,,search_boards
put carrot on cutting board,pick up the orange carrot and set it on the cutting board,search,,0.9868045651840739,True,80,,search_boards
put carrot on cutting board,pick up the orange carrot and put it on the cutting board,search,,0.9879291306802359,True,80,,search_boards
put carrot on cutting board,put carrot on cutting board,original,,0.9883378882168133,True,80,,search_boards
put carrot on cutting board,grab the carrot and put it on the cutting board,search,,0.9889947144725064,True,80,,search_boards
put carrot on cutting board,place the carrot on the green cutting board,search,,0.9892540627728689,True,80,,search_boards
put carrot on cutting board,set the carrot on the cutting board,search,,0.9892576720548626,True,80,,search_boards
put carrot on cutting board,pick up the carrot and put it on the cutting board,search,,0.9892793025792544,True,80,,search_boards
put carrot on cutting board,grab the carrot and place it on the cutting board,search,,0.9893212386741029,True,80,,search_boards
put carrot on plate,move carrot onto green plate,search,,0.9191155614810554,True,80,,search_boards
put carrot on plate,put carrot on plate,original,,0.9875661361809818,True,80,,search_boards
put carrot on plate,place carrot onto the green plate,search,,0.9890585950362973,True,80,,search_boards
put carrot on plate,move carrot to green plate,search,,0.9893128644570169,True,80,,search_boards
put carrot on plate,move the carrot onto the green plate,search,,0.9894022511527621,True,80,,search_boards
put carrot on plate,move carrot onto the green plate,search,,0.9895038378875423,True,80,,search_boards
put clothes in laundry machine,put clothes in the laundry machine,search,,0.9922001150899754,True,80,,search_boards
put clothes in laundry machine,put clothes in laundry machine,original,,0.9922568497603751,True,80,,search_boards
put clothes in laundry machine,place clothes in laundry machine,search,,0.992427161045992,True,80,,search_boards
put clothes in laundry machine,load the laundry machine with clothes,search,,0.9930353186940544,True,80,,search_boards
put clothes in laundry machine,load the clothes from the basket into the machine,search,,0.9947788442212532,True,80,,search_boards
put clothes in laundry machine,load the laundry basket items into the washing machine,search,,0.9947917623748713,True,80,,search_boards
put clothes in laundry machine,place the clothes into the open laundry machine,search,,0.9947923488076239,True,80,,search_boards
put corn in bowl sink,move the corn to the bowl,search,,0.9820763278107448,True,80,,search_boards
put corn in bowl sink,move the corn into the blue bowl,search,,0.9833932054262938,True,80,,search_boards
put corn in bowl sink,place the corn in the bowl in the sink,search,,0.9836062824193066,True,80,,search_boards
put corn in bowl sink,put corn in bowl sink,original,,0.9851490586047963,True,80,,search_boards
put corn in bowl sink,move the corn into the bowl,search,,0.9851887516542648,True,80,,search_boards
put corn in bowl sink,transfer the corn to the blue bowl,search,,0.9947179385759108,True,80,,search_boards
put corn in pan which is on stove,place the orange carrot inside the empty silver pot,search,,0.9673739694499692,True,80,,search_boards
put corn in pan which is on stove,drop the orange carrot inside the empty silver pot,search,,0.9685428970771413,True,80,,search_boards
put corn in pan which is on stove,place the orange carrot inside the empty pot,search,,0.969238873786607,True,80,,search_boards
put corn in pan which is on stove,put the carrot in the empty pot on the stove,search,,0.9694742359686891,True,80,,search_boards
put corn in pan which is on stove,put the orange carrot in the empty pot,search,,0.9702091884117019,True,80,,search_boards
put corn in pan which is on stove,drop the orange carrot into the metal pot on the stove,search,,0.9702745518732332,True,80,,search_boards
put corn in pan which is on stove,put the orange carrot toy inside the silver pot,search,,0.9746404452192747,True,80,,search_boards
put corn in pan which is on stove,put the orange carrot into the empty silver pot,search,,0.974921487746551,True,80,,search_boards
put corn in pan which is on stove,put the orange carrot into the empty pot,search,,0.9766820960396515,True,80,,search_boards
put corn in pan which is on stove,drop the orange carrot into the empty silver pot,search,,0.9780270328004377,True,80,,search_boards
put corn in pan which is on stove,put corn in pan which is on stove,original,,0.9854263504570843,True,80,,search_boards
put corn in pot which is in sink,put corn in pot in sink,search,,0.8300165053338944,True,80,,search_boards
put corn in pot which is in sink,put corn in the pot in the sink,search,,0.8478796682793209,True,80,,search_boards
put corn in pot which is in sink,put corn in sink pot,search,,0.8512215874327368,True,80,,search_boards
put corn in pot which is in sink,place corn in sink pot,search,,0.8758779145991926,True,80,,search_boards
put corn in pot which is in sink,put corn in the pot,search,,0.8839370522603102,True,80,,search_boards
put corn in pot which is in sink,put corn in pot,search,,0.8945646566891097,True,80,,search_boards
put corn in pot which is in sink,put the yellow corn in the pot,search,,0.9086323480540563,True,80,,search_boards
put corn in pot which is in sink,put the corn in the pot,search,,0.9179637110911889,True,80,,search_boards
put corn in pot which is in sink,put the corn into the pot,search,,0.9191744469967057,True,80,,search_boards
put corn in pot which is in sink,put the yellow corn inside of the pot,search,,0.9642905497047628,True,80,,search_boards
put corn in pot which is in sink,put the corn inside of the pot,search,,0.9665714808965399,True,80,,search_boards
put corn in pot which is in sink,place the corn inside the silver pot,search,,0.9667974977759949,True,80,,search_boards
put corn in pot which is in sink,put the corn inside the pot,search,,0.967996917215454,True,80,,search_boards
put corn in pot which is in sink,put corn in pot which is in sink,original,,0.9749048772613543,True,80,,search_boards
put corn into bowl,move the corn to the blue bowl,search,,0.9842821326702806,True,80,,search_boards
put corn into bowl,move the corn into blue bowl,search,,0.9851870998654131,True,80,,search_boards
put corn into bowl,place yellow corn in the blue bowl,search,,0.9861323283675513,True,80,,search_boards
put corn into bowl,put yellow corn into blue bowl,search,,0.9869190383282337,True,80,,search_boards
put corn into bowl,put corn into bowl,original,,0.9878899224108383,True,80,,search_boards
put corn into bowl,place the corn in the blue bowl,search,,0.994729819949519,True,80,,search_boards
put corn into bowl,put the corn in the bowl,search,,0.9947387135304474,True,80,,search_boards
put corn on plate,put corn on the pink plate,search,,0.9909199361484646,True,80,,search_boards
put corn on plate,place the corn on the red plate,search,,0.9914805381164452,True,80,,search_boards
put corn on plate,place corn on red plate,search,,0.9916199456166088,True,80,,search_boards
put corn on plate,put corn on plate,original,,0.9923019425321952,True,80,,search_boards
put corn on plate,put corn on the pink dish,search,,0.9947209114148298,True,80,,search_boards
put corn on plate,put the corn on the pink plate,search,,0.9947232884876301,True,80,,search_boards
put cup from anywhere into sink,move the blue plastic cup to the sink,search,,0.980665665724336,True,80,,search_boards
put cup from anywhere into sink,put the blue plastic cup in the sink,search,,0.9807342246170307,True,80,,search_boards
put cup from anywhere into sink,place the cup in the sink,search,,0.9813654800040404,True,80,,search_boards
put cup from anywhere into sink,place the blue plastic cup in the sink,search,,0.9817952405250269,True,80,,search_boards
put cup from anywhere into sink,put cup from anywhere into sink,original,,0.981799286359078,True,80,,search_boards
put cup from anywhere into sink,put blue cup inside the sink,search,,0.9924509435361777,True,80,,search_boards
put cup from anywhere into sink,put blue cup in sink,search,,0.9929818815133511,True,80,,search_boards
put cup from counter or drying rack into sink,move the yellow cup from the drying rack to the blue sink,search,,0.9067928513653964,True,80,,search_boards
put cup from counter or drying rack into sink,move the small yellow cup from the dish drying rack to the blue sink,search,,0.9296690208240509,True,80,,search_boards
put cup from counter or drying rack into sink,place the small yellow cup from the drying rack into the sink,search,,0.941885956316847,True,80,,search_boards
put cup from counter or drying rack into sink,put the small yellow cup from the drying rack into the sink,search,,0.9442139935148358,True,80,,search_boards
put cup from counter or drying rack into sink,put cup from counter or drying rack into sink,original,,0.9561221712483756,True,80,,search_boards
put cup from counter or drying rack into sink,place the yellow cup from the rack into the blue sink,search,,0.9745339141940398,True,80,,search_boards
put cup from counter or drying rack into sink,put the yellow cup that is in the rack into the sink,search,,0.9750402164792155,True,80,,search_boards
put cup from sink to drying rack,pick up pink cup and place in drying rack,search,,0.9494631389614717,True,80,,search_boards
put cup from sink to drying rack,move pink cup to drying rack,search,,0.9644267192582181,True,80,,search_boards
put cup from sink to drying rack,move pink cup from sink to drying rack,search,,0.9644306024594198,True,80,,search_boards
put cup from sink to drying rack,put the cup to drying rack,search,,0.9648475934447461,True,80,,search_boards
put cup from sink to drying rack,place cup in drying rack,search,,0.9850593657823288,True,80,,search_boards
put cup from sink to drying rack,place cup to drying rack,search,,0.9861462530647898,True,80,,search_boards
put cup from sink to drying rack,put cup from sink to drying rack,original,,0.9870643662560411,True,80,,search_boards
put cup from sink to drying rack,put the cup from sink to drying rack,search,,0.9870701461114578,True,80,,search_boards
put cup from sink to drying rack,place cup from sink to drying rack,search,,0.9872209590344514,True,80,,search_boards
put cup on plate,set the orange cup onto the plate,search,,0.8815572844942182,False,160,,search_boards
put cup on plate,set the orange cup on the plate,search,,0.9660910894120642,False,160,,search_boards
put cup on plate,set the orange cup onto the green plate,search,,0.984369452508742,True,80,,search_boards
put cup on plate,put the pink mug onto the green plate,search,,0.9845237021633397,True,80,,search_boards
put cup on plate,set the orange cup on the green plate,search,,0.9862648244351848,True,80,,search_boards
put cup on plate,put the cup on the green plate,search,,0.9863183891700836,True,80,,search_boards
put cup on plate,put the pink cup on the plate,search,,0.9863580467156209,True,80,,search_boards
put cup on plate,place the orange cup on the green plate,search,,0.9868780585902486,True,80,,search_boards
put cup on plate,move the orange cup onto the green plate,search,,0.9871665806586984,True,80,,search_boards
put cup on plate,move the orange cup on the green plate,search,,0.9872566101848106,True,80,,search_boards
put cup on plate,put the orange cup on the green plate,search,,0.9873403581094138,True,80,,search_boards
put cup on plate,put cup on plate,original,,0.990209333350136,True,80,,search_boards
put detergent from sink into drying rack,put the white soap bottle in the yellow rack,search,,0.97362517256362,True,80,,search_boards
put detergent from sink into drying rack,put the white soap bottle in the yellow dish rack,search,,0.9761898763302272,True,80,,search_boards
put detergent from sink into drying rack,move the white dish soap bottle from the basin to the yellow rack,search,,0.9766511414696428,True,80,,search_boards
put detergent from sink into drying rack,put the white dish soap bottle in the yellow rack,search,,0.976772151570974,True,80,,search_boards
put detergent from sink into drying rack,put detergent from sink into drying rack,original,,0.9874123124092601,True,80,,search_boards
put detergent from sink into drying rack,place the white soap bottle in the yellow drying rack,search,,0.9897857011079998,True,80,,search_boards
put detergent from sink into drying rack,put the white soap bottle in the dish rack,search,,0.9912095955895943,True,80,,search_boards
put detergent from sink into drying rack,move the white soap bottle from the basin to the rack,search,,0.9919283421367773,True,80,,search_boards
put detergent in sink,put the dish soap bottle into the sink,search,,0.9859139368116274,True,80,,search_boards
put detergent in sink,place the white bottle in the sink,search,,0.9862770860055333,True,80,,search_boards
put detergent in sink,put the white bottle into the sink,search,,0.9868751266236165,True,80,,search_boards
put detergent in sink,put detergent in sink,original,,0.9878152160685001,True,80,,search_boards
put detergent in sink,move the soap bottle into the sink,search,,0.9886621276911237,True,80,,search_boards
put eggplant into pan,place the eggplant inside the silver pot,search,,0.8760746744702121,True,80,,search_boards
put eggplant into pan,move the eggplant into the metal pot,search,,0.904246070201343,True,80,,search_boards
put eggplant into pan,pick up the eggplant and put it in the metal pot,search,,0.9044125547356279,True,80,,search_boards
put eggplant into pan,put eggplant into pan,original,,0.9741633113627112,True,80,,search_boards
put eggplant into pan,move the eggplant to the metal pot,search,,0.9758667787231917,True,80,,search_boards
put eggplant into pan,move the eggplant into the silver pot,search,,0.9782834079955499,True,80,,search_boards
put eggplant into pan,place the eggplant in the metal pot,search,,0.9797051352395263,True,80,,search_boards
put eggplant into pan,place eggplant in the metal pot,search,,0.9821280586015949,True,80,,search_boards
put eggplant into pot or pan,drop eggplant into metal pot,search,,0.9734033605749474,True,80,,search_boards
put eggplant into pot or pan,move eggplant to pot,search,,0.973426794389985,True,80,,search_boards
put eggplant into pot or pan,put eggplant into pot or pan,original,,0.9754853275789324,True,80,,search_boards
put eggplant into pot or pan,put eggplant into pot,search,,0.9763079831473004,True,80,,search_boards
put eggplant into pot or pan,place the eggplant into the pot,search,,0.9894555277374137,True,80,,search_boards
put eggplant into pot or pan,drop eggplant into pot,search,,0.9894661512142024,True,80,,search_boards
put eggplant on plate,transfer the eggplant to the green plate,search,,0.9800045333938907,True,80,,search_boards
put eggplant on plate,put eggplant on plate,original,,0.9814233514260013,True,80,,search_boards
put eggplant on plate,put the eggplant on the green plate,search,,0.9815467684999006,True,80,,search_boards
put eggplant on plate,place eggplant on the green plate,search,,0.9816245161560843,True,80,,search_boards
