task,phrase,kind,base_kind,proxy,proxy_imputed,n_ctx,gt_success,source
open brown1fbox flap,open brown1fbox flap,original,,0.9946286771577225,True,80,,search_boards
open cabinet,grasp the cabinet handle and pull open,search,,0.9920105417355307,True,80,,search_boards
open cabinet,open cabinet,original,,0.9922708922143354,True,80,,search_boards
open cabinet,use the handle to open the cabinet door,search,,0.9922908333800522,True,80,,search_boards
open cabinet,pull open the kitchen cabinet,search,,0.9923159038422398,True,80,,search_boards
open cabinet,open the cabinet under the counter,search,,0.9924315503915802,True,80,,search_boards
open cabinet,pull open the cabinet door,search,,0.9924823928587821,True,80,,search_boards
open cabinet,pull open the kitchen cabinet door,search,,0.9926328953049285,True,80,,search_boards
open drawer of box,slide the drawer open,search,,0.9938623791136103,True,80,,search_boards
open drawer of box,slide the black handle drawer open,search,,0.9946888128651034,True,80,,search_boards
open drawer of box,slide the drawer out,search,,0.9946918020090182,True,80,,search_boards
open drawer of box,open drawer of box,original,,0.9947192237394898,True,80,,search_boards
open drawer of box,pull open the box drawer,search,,0.9947340677069818,True,80,,search_boards
open drawer of box,open the drawer of the box on the counter,search,,0.9947553701332631,True,80,,search_boards
open drawer of box,open the drawer,search,,0.9947600923523646,True,80,,search_boards
open fridge,open fridge,original,,0.9891369100839315,True,80,,search_boards
open fridge,pull open the gray toy refrigerator door,search,,0.989289095616968,True,80,,search_boards
open fridge,gently pull open the grey toy refrigerator door,search,,0.9895474355252618,True,80,,search_boards
open fridge,pull open the grey toy fridge door,search,,0.9896197756810168,True,80,,search_boards
open fridge,pull open the grey toy refrigerator door,search,,0.9897123862221183,True,80,,search_boards
open fridge,pull the fridge door open,search,,0.9922561202054194,True,80,,search_boards
open fridge,pull open the refrigerator door,search,,0.9925997108949199,True,80,,search_boards
open fridge,pull the refrigerator door open,search,,0.9927143929054719,True,80,,search_boards
open fridge,pull open the grey fridge door,search,,0.9944939843549575,True,80,,search_boards
open fridge,pull open the grey refrigerator door,search,,0.9946804343521749,True,80,,search_boards
open large4fbox flaps,open large4fbox flaps,original,,0.9871782785920409,True,80,,search_boards
open large4fbox flaps,lift open the cardboard box flaps,search,,0.9935306368874735,True,80,,search_boards
open large4fbox flaps,lift the cardboard flaps open,search,,0.9937831616019869,True,80,,search_boards
open large4fbox flaps,lift the cardboard box flaps open,search,,0.9937831616019869,True,80,,search_boards
open large4fbox flaps,pull the cardboard flaps open,search,,0.9939269435728434,True,80,,search_boards
open large4fbox flaps,open the cardboard box flaps,search,,0.9946183869497816,True,80,,search_boards
open large4fbox flaps,pull the cardboard box flaps open,search,,0.9946558215772682,True,80,,search_boards
open large4fbox flaps,pull open the cardboard box flaps,search,,0.9946588291890263,True,80,,search_boards
open low fridge,open the lower refrigerator door,search,,0.9789656689813173,True,80,,search_boards
open low fridge,open the small white fridge door,search,,0.9789726604168301,True,80,,search_boards
open low fridge,open the low white fridge,search,,0.9789749903899815,True,80,,search_boards
open low fridge,open low fridge,original,,0.991201861045378,True,80,,search_boards
open low fridge,open the white lower refrigerator door,search,,0.9912863492025855,True,80,,search_boards
open low fridge,open the white lower fridge door,search,,0.991307832963105,True,80,,search_boards
open low fridge,open the lower fridge,search,,0.9913545245441717,True,80,,search_boards
open low fridge,open the lower fridge door,search,,0.9915776641499242,True,80,,search_boards
open oven,pull the oven handle to open it,search,,0.9944291473452855,True,80,,search_boards
open oven,grab the oven handle and open it,search,,0.9944297743788401,True,80,,search_boards
open oven,pull open the oven door,search,,0.9944641533602965,True,80,,search_boards
open oven,open oven,original,,0.9946189927985187,True,80,,search_boards
open oven,pull open the handle of the white oven,search,,0.9946618351172365,True,80,,search_boards
open oven,pull open the white oven door gently,search,,0.9946672415484487,True,80,,search_boards
open oven,pull open the white oven,search,,0.9946672415484487,True,80,,search_boards
open oven,grab and pull open the white oven door,search,,0.9946774388411767,True,80,,search_boards
open small4fbox flaps,open the small cardboard box flaps,search,,0.9942072742341388,True,80,,search_boards
open small4fbox flaps,open the small card board box flaps,search,,0.9943132105308685,True,80,,search_boards
open small4fbox flaps,open the cardboard box flaps,search,,0.9945788609130989,True,80,,search_boards
open small4fbox flaps,open small box flaps,search,,0.994588617105894,True,80,,search_boards
open small4fbox flaps,pull open the box flaps,search,,0.9946092910732939,True,80,,search_boards
open small4fbox flaps,open small4fbox flaps,original,,0.99467144278492,True,80,,search_boards
open small4fbox flaps,open small brown cardboard box flaps,search,,0.9947013560293879,True,80,,search_boards
open small4fbox flaps,open the small brown cardboard box flaps,search,,0.9947019525874244,True,80,,search_boards
open the drawer,grab the handle and open the drawer,search,,0.9840211299565874,True,80,,search_boards
open the drawer,pull the black handle to open the red drawer,search,,0.9845549934934906,True,80,,search_boards
open the drawer,open the drawer on the red box,search,,0.9856412400661236,True,80,,search_boards
open the drawer,pull open the drawer using the handle,search,,0.9868003803093893,True,80,,search_boards
open the drawer,open the drawer,original,,0.991256968320857,True,80,,search_boards
open the drawer,use the handle to pull open the drawer,search,,0.9947506436809422,True,80,,search_boards
open the drawer,pull the drawer handle,search,,0.9947589121942483,True,80,,search_boards
opened the drawer,slide the red drawer out,search,,0.964415693267252,True,80,,search_boards
opened the drawer,slide out the red drawer with the black handle,search,,0.9813098425250499,True,80,,search_boards
opened the drawer,open the red drawer by pulling its handle,search,,0.9842648937245767,True,80,,search_boards
opened the drawer,slide the red drawer open,search,,0.9847669850347338,True,80,,search_boards
opened the drawer,opened the drawer,original,,0.9879912825028675,True,80,,search_boards
opened the drawer,slide open the red drawer,search,,0.9947281351070607,True,80,,search_boards
opened the drawer,pull open the red drawer,search,,0.9947394013687798,True,80,,search_boards
opened the drawer,pull the handle of the red drawer,search,,0.9947399936660594,True,80,,search_boards
pick up any cup,[dry-run:gemini] 5252a3da701c,rephrased,search,0.4850915638999627,False,80,,loop_gemini
pick up any cup,pick up any mug in the rack,search,,0.9879939681647127,True,80,,search_boards
pick up any cup,pick up any cup from the rack,search,,0.9899042150427618,True,80,,search_boards
pick up any cup,pick up any cup inside the rack,search,,0.9900111181612833,True,80,,search_boards
pick up any cup,pick up any cup,original,,0.9901290772202085,True,80,,search_boards
pick up any cup,pick up any cup in the rack,search,,0.9906272997101858,True,80,,search_boards
pick up any cup,grab any mug,search,,0.9946774388411767,True,80,,search_boards
pick up any cup,pick up one of the cups,search,,0.9947019525874244,True,80,,search_boards
pick up any cup,grab any cup from the rack,search,,0.9947192237394898,True,80,,search_boards
pick up bit holder,lift the red plastic screwdriver bit holder,search,,0.9826048202643823,True,80,,search_boards
pick up bit holder,grab the red plastic screwdriver bit holder,search,,0.9840211299565874,True,80,,search_boards
pick up bit holder,pick up red screwdriver bit holder,search,,0.9850262800844837,True,80,,search_boards
pick up bit holder,pick up red plastic bit holder,search,,0.986432722186392,True,80,,search_boards
pick up bit holder,pick up bit holder,original,,0.9870934724711551,True,80,,search_boards
pick up bit holder,grasp the red bit holder,search,,0.9946189927985187,True,80,,search_boards
pick up bit holder,grab the red plastic bit holder,search,,0.9946280723934604,True,80,,search_boards
pick up bit holder,pick up the red plastic screwdriver bit holder,search,,0.9946449802207401,True,80,,search_boards
pick up bit holder,pick up the red screwdriver bit holder,search,,0.9946491989007139,True,80,,search_boards
pick up blue pen and put into drawer,[dry-run:gemini] e02e89970779,rephrased,search,0.7606333870054709,False,80,,loop_gemini
pick up blue pen and put into drawer,grab the blue marker and place it in the upper left compartment,search,,0.9744696771531006,True,80,,search_boards
pick up blue pen and put into drawer,move the blue pen to the top left plastic drawer,search,,0.9801154926738713,True,80,,search_boards
pick up blue pen and put into drawer,put the blue pen in the upper left organizer,search,,0.9846391091785874,True,80,,search_boards
pick up blue pen and put into drawer,pick up the blue dry erase marker and put it in the upper left drawer,search,,0.9859314712220484,True,80,,search_boards
pick up blue pen and put into drawer,pick up blue pen and put into drawer,original,,0.9887721877603296,True,80,,search_boards
pick up blue pen and put into drawer,put the blue dry erase marker in the upper left compartment,search,,0.9946353250970055,True,80,,search_boards
pick up blue pen and put into drawer,pick up the blue pen and place it in the upper left drawer,search,,0.994637740499944,True,80,,search_boards
pick up blue pen and put into drawer,place the blue pen in the top left plastic drawer,search,,0.994637740499944,True,80,,search_boards
pick up blue pen and put into drawer,grab the blue dry erase marker and place it in the side compartment,search,,0.9946540162017223,True,80,,search_boards
pick up bowl and put in small4fbox,put the light blue bowl in the cardboard box,search,,0.9884588094067008,True,80,,search_boards
pick up bowl and put in small4fbox,place the light blue bowl in the cardboard box,search,,0.9894769540530752,True,80,,search_boards
pick up bowl and put in small4fbox,put the light blue bowl in the box,search,,0.9894887335330543,True,80,,search_boards
pick up bowl and put in small4fbox,put the light blue bowl inside the box,search,,0.9897961796165133,True,80,,search_boards
pick up bowl and put in small4fbox,pick up bowl and put in small4fbox,original,,0.9931688104093347,True,80,,search_boards
pick up bowl and put in small4fbox,put the blue bowl into the cardboard box,search,,0.9947316954643267,True,80,,search_boards
pick up bowl and put in small4fbox,move the blue bowl into the cardboard box,search,,0.9947316954643267,True,80,,search_boards
pick up bowl and put in small4fbox,put the blue bowl in the box,search,,0.9947328817185006,True,80,,search_boards
pick up box cutter and put into drawer,grab the silver box cutter and set it in the red drawer,search,,0.9903910822030562,True,80,,search_boards
pick up box cutter and put into drawer,pick up the silver box cutter and set it inside the red drawer,search,,0.9906230948548189,True,80,,search_boards
pick up box cutter and put into drawer,grab the silver box cutter and place it in the red drawer,search,,0.9909180631643656,True,80,,search_boards
pick up box cutter and put into drawer,pick up the silver box cutter and put it in the red drawer,search,,0.9909363809920412,True,80,,search_boards
pick up box cutter and put into drawer,pick up box cutter and put into drawer,original,,0.9926046979982277,True,80,,search_boards
pick up box cutter and put into drawer,grab the box cutter and set it in the drawer,search,,0.9946359290491716,True,80,,search_boards
pick up box cutter and put into drawer,pick up the silver box cutter and place it in the red drawer,search,,0.9946419648526399,True,80,,search_boards
pick up box cutter and put into drawer,grab the box cutter and place it inside the red drawer,search,,0.9946431712024809,True,80,,search_boards
pick up box cutter and put into drawer,pick up the silver box cutter and put it in the drawer,search,,0.9946443772821774,True,80,,search_boards
pick up glass cup,pick up glass,search,,0.985024610451803,True,80,,search_boards
pick up glass cup,pick up glass cup from dishwasher,search,,0.9850613000536641,True,80,,search_boards
pick up glass cup,pick up the small glass cup,search,,0.9859110459000568,True,80,,search_boards
pick up glass cup,pick up glass cup,original,,0.9874195715995163,True,80,,search_boards
pick up glass cup,lift the glass cup from the rack,search,,0.9946618351172365,True,80,,search_boards
pick up glass cup,take the clear glass out of the dishwasher,search,,0.9946678419267404,True,80,,search_boards
pick up glue and put into drawer,[dry-run:gemini] aa9ab54d088e,rephrased,search,0.44390871780745783,False,80,,loop_gemini
pick up glue and put into drawer,move the red glue tube into the top left compartment,search,,0.9558610174916548,True,80,,search_boards
pick up glue and put into drawer,put the red tube of glue in the top left organizer,search,,0.9823965861984184,True,80,,search_boards
pick up glue and put into drawer,put the red tube of glue in the upper tray,search,,0.9853516471390593,True,80,,search_boards
pick up glue and put into drawer,pick up the small red glue tube and drop it in the upper tray,search,,0.9859581372214696,True,80,,search_boards
pick up glue and put into drawer,pick up glue and put into drawer,original,,0.987944187240417,True,80,,search_boards
pick up glue and put into drawer,pick up the red tube of glue and place it in the top left organizer,search,,0.9946642386482764,True,80,,search_boards
pick up glue and put into drawer,put the red tube of glue in the small open drawer on the left,search,,0.9946750412244232,True,80,,search_boards
pick up glue and put into drawer,put the red glue tube into the left side top drawer,search,,0.9946762401670519,True,80,,search_boards
pick up green mug,pick up green mug,original,,0.9884096365874512,True,80,,search_boards
pick up green mug,pick up the green cup,search,,0.9894981477232301,True,80,,search_boards
pick up green mug,pick up green cup,search,,0.9896696559202258,True,80,,search_boards
pick up green mug,pick up the green coffee cup,search,,0.9896962386089744,True,80,,search_boards
pick up green mug,pick up green coffee cup,search,,0.9903077814428156,True,80,,search_boards
pick up green mug,lift the green cup,search,,0.9945947058567792,True,80,,search_boards
pick up green mug,grasp the green cup,search,,0.9946147504323821,True,80,,search_boards
pick up pan from stove,lift the silver pot off the front left burner,search,,0.15717456542147148,True,80,,search_boards
pick up pan from stove,lift the silver pot that is on the left burner,search,,0.8696206951451246,True,80,,search_boards
pick up pan from stove,[dry-run:gemini] e2c13623aaa8,rephrased,search,0.9043802745211753,False,80,,loop_gemini
pick up pan from stove,pick up the small silver pot from the stove,search,,0.9184835517746719,True,80,,search_boards
pick up pan from stove,grab the small pot from the burner,search,,0.9186021221598967,True,80,,search_boards
pick up pan from stove,take the silver pot off the front burner,search,,0.9264281971074203,True,80,,search_boards
pick up pan from stove,grab the silver pot on the left burner,search,,0.9435434125656087,True,80,,search_boards
pick up pan from stove,grab the small silver pot on the left burner,search,,0.9519098944819117,True,80,,search_boards
pick up pan from stove,lift the silver pot on the left burner,search,,0.95405988599493,True,80,,search_boards
pick up pan from stove,pick up the silver pot on the left burner,search,,0.9581882024406219,True,80,,search_boards
pick up pan from stove,pick up pan from stove,original,,0.9776249359174652,True,80,,search_boards
pick up pot,grab the small metal pot from the burner,search,,0.2002453846905146,True,80,,search_boards
pick up pot,grab the small silver pot from the burner,search,,0.23609260809337526,True,80,,search_boards
pick up pot,grab the metal pot from the burner,search,,0.515032276728513,True,80,,search_boards
pick up pot,pick up the silver pot with handles,search,,0.9010449957797007,True,80,,search_boards
pick up pot,grab the silver cooking pot,search,,0.9318583633236778,True,80,,search_boards
pick up pot,lift the cooking pot,search,,0.9325878499830526,True,80,,search_boards
pick up pot,grab the silver cooking pot from the stove,search,,0.9366401738343207,True,80,,search_boards
pick up pot,grab the metal pot from the stove,search,,0.9566235485440037,True,80,,search_boards
pick up pot,grab the small metal pot from the stove,search,,0.9581382898980374,True,80,,search_boards
pick up pot,pick up pot,original,,0.9651311998016019,True,80,,search_boards
pick up pot from sink,remove the silver pot from the sink,search,,0.917332094996842,True,80,,search_boards
pick up pot from sink,remove the pot from the sink,search,,0.9216302522030766,True,80,,search_boards
pick up pot from sink,lift the silver cup out of the sink,search,,0.9356386846025062,True,80,,search_boards
pick up pot from sink,lift the metal pot out of the sink,search,,0.9528340568295954,True,80,,search_boards
pick up pot from sink,pick up pot from sink,original,,0.9755344393580218,True,80,,search_boards
pick up pot from sink,grab the metal pot out of the sink,search,,0.9761138842283834,True,80,,search_boards
pick up pot from sink,grab the silver cup from the sink,search,,0.9768289969404798,True,80,,search_boards
pick up pot from sink,grab the metal pot from the sink,search,,0.9785538753878606,True,80,,search_boards
pick up pot from sink,grab the silver cup out of the sink,search,,0.9792412588554981,True,80,,search_boards
pick up scissors and put into drawer,[dry-run:gemini] aec545de50da,rephrased,search,0.8818469597394157,False,80,,loop_gemini
pick up scissors and put into drawer,place the scissors into the top red drawer,search,,0.9870023055830642,True,80,,search_boards
pick up scissors and put into drawer,pick up scissors and put into drawer,original,,0.9870457973721529,True,80,,search_boards
pick up scissors and put into drawer,place the scissors in the top red drawer,search,,0.9873292626013912,True,80,,search_boards
pick up scissors and put into drawer,place the scissors in the top drawer,search,,0.987631516413511,True,80,,search_boards
pick up scissors and put into drawer,pick up scissors and place in drawer,search,,0.99453351048227,True,80,,search_boards
pick up scissors and put into drawer,pick up the scissors and place them in the drawer,search,,0.9945359714746141,True,80,,search_boards
pick up sponge and wipe plate,use the sponge to clean the grey plate,search,,0.9923133141021777,True,80,,search_boards
pick up sponge and wipe plate,use the sponge to wipe the grey plate,search,,0.9926889701631331,True,80,,search_boards
pick up sponge and wipe plate,use the yellow sponge to clean the plate,search,,0.9929090640713586,True,80,,search_boards
pick up sponge and wipe plate,pick up sponge and wipe plate,original,,0.9931163903566991,True,80,,search_boards
pick up sponge and wipe plate,use the yellow sponge to clean the grey plate,search,,0.9931218049309863,True,80,,search_boards
pick up sponge and wipe plate,pick up the yellow sponge and wipe the grey plate,search,,0.9946461858953318,True,80,,search_boards
pick up sponge and wipe plate,grab the sponge and wipe the grey plate,search,,0.9946479939009976,True,80,,search_boards
pick up sponge and wipe plate,grab the yellow sponge and wipe the grey plate,search,,0.9946504036305848,True,80,,search_boards
pick up violet Allen key,grab the violet hex key,search,,0.9825835250970443,True,80,,search_boards
pick up violet Allen key,grasp the purple hex key,search,,0.983230047596883,True,80,,search_boards
pick up violet Allen key,grasp the violet hex key,search,,0.9835956217786337,True,80,,search_boards
pick up violet Allen key,pick up the violet hex key,search,,0.9852664462427868,True,80,,search_boards
pick up violet Allen key,pick up violet Allen key,original,,0.9894178604672264,True,80,,search_boards
pick up violet Allen key,grab the violet allen key,search,,0.9946660405901444,True,80,,search_boards
pick up violet Allen key,pick up the purple l-key,search,,0.9946702427676816,True,80,,search_boards
pick up violet Allen key,pick up the purple hex key,search,,0.9946882148354401,True,80,,search_boards
pour almonds in pot,dump the almonds into the pot,search,,0.9938554705353656,True,80,,search_boards
pour almonds in pot,pour almonds in pot,original,,0.9939153172303895,True,80,,search_boards
pour almonds in pot,dump the almonds from the container into the pot,search,,0.9939317244703567,True,80,,search_boards
pour almonds in pot,dump the almonds into the pot bowl,search,,0.9939405933578837,True,80,,search_boards
pour almonds in pot,dump the almonds in the pot,search,,0.9940419994266892,True,80,,search_boards
pour almonds in pot,pour almonds from container into pot,search,,0.9946323043215235,True,80,,search_boards
pour almonds in pot,transfer almonds from container to pot,search,,0.994637740499944,True,80,,search_boards
pour almonds in pot,pour the almonds into the pot,search,,0.9946407582325945,True,80,,search_boards
put banana in colander,put the yellow banana into the silver bowl,search,,0.9835022148649315,True,80,,search_boards
put banana in colander,drop the yellow banana in the silver bowl,search,,0.9861974407681652,True,80,,search_boards
put banana in colander,place the yellow banana in the silver bowl,search,,0.987451870933469,True,80,,search_boards
put banana in colander,put the banana inside the silver bowl,search,,0.9886572558776299,True,80,,search_boards
put banana in colander,put banana in colander,original,,0.9910866127969483,True,80,,search_boards
put banana in colander,place the banana in the colander,search,,0.9946552198528088,True,80,,search_boards
put banana in colander,put the banana in the colander bowl,search,,0.9946606329479186,True,80,,search_boards
put banana in colander,drop the banana into the colander,search,,0.9946636378664473,True,80,,search_boards
put banana in colander,put the yellow banana in the silver bowl,search,,0.9946756407293041,True,80,,search_boards
put banana in pot cardboard fence,move the banana inside the orange bowl,search,,0.9870992394914079,True,80,,search_boards
put banana in pot cardboard fence,pick up the banana and drop it in the pot,search,,0.9873956454369625,True,80,,search_boards
put banana in pot cardboard fence,move the banana into the pot,search,,0.9891223051642088,True,80,,search_boards
put banana in pot cardboard fence,move the banana in the pot,search,,0.9892674846370557,True,80,,search_boards
put banana in pot cardboard fence,put banana in pot cardboard fence,original,,0.9908639140576453,True,80,,search_boards
put banana in pot cardboard fence,put the banana inside the orange bowl,search,,0.9946726425334168,True,80,,search_boards
put banana in pot cardboard fence,move banana to pot,search,,0.9946768395376734,True,80,,search_boards
put banana in pot cardboard fence,pick up the banana and put it in the pot,search,,0.9946834281863253,True,80,,search_boards
put banana in pot or pan,put the yellow banana in the silver pot,search,,0.9862005220062376,True,80,,search_boards
put banana in pot or pan,place the banana in the silver pot,search,,0.9866387035633306,True,80,,search_boards
put banana in pot or pan,place the yellow banana in the silver pot,search,,0.9869499251992909,True,80,,search_boards
put banana in pot or pan,place yellow banana in the silver pot,search,,0.987142411153731,True,80,,search_boards
put banana in pot or pan,put banana in pot or pan,original,,0.9923184927165403,True,80,,search_boards
put banana in pot or pan,place banana into the pot,search,,0.9947210072108749,True,80,,search_boards
put banana in pot or pan,put the yellow banana into the silver pot,search,,0.9947299155847633,True,80,,search_boards
put banana in pot or pan,put the banana in the silver pot,search,,0.9947417701599176,True,80,,search_boards
put banana in pot or pan,place banana in the silver pot,search,,0.9947500525765668,True,80,,search_boards
put banana on plate,put the yellow banana inside the green plate,search,,0.9910113037788536,True,80,,search_boards
put banana on plate,put the yellow banana on the green plate,search,,0.9914221710995859,True,80,,search_boards
put banana on plate,put the yellow banana onto the green plate,search,,0.9914404415920269,True,80,,search_boards
put banana on plate,place the yellow banana onto the green plate,search,,0.9914720829043542,True,80,,search_boards
put banana on plate,put banana on plate,original,,0.9915511539080303,True,80,,search_boards
put banana on plate,put the banana on the plate,search,,0.9946244423854338,True,80,,search_boards
put banana on plate,move the yellow banana onto the plate,search,,0.9946292818542686,True,80,,search_boards
put banana on plate,put the yellow banana on the plate,search,,0.9946359290491716,True,80,,search_boards
put big spoon from basket to tray,place the big silver spoon from the basket into the tray slot,search,,0.8305135793375176,True,80,,search_boards
put big spoon from basket to tray,grab the large spoon from the basket and put it in the tray,search,,0.8493362211667932,True,80,,search_boards
put big spoon from basket to tray,take the big spoon out of the basket and place it in the tray,search,,0.8796925496126985,True,80,,search_boards
put big spoon from basket to tray,move big spoon from basket to tray,search,,0.9018594971358471,True,80,,search_boards
put big spoon from basket to tray,put the big spoon from basket to tray,search,,0.9019496275662889,True,80,,search_boards
put big spoon from basket to tray,put big spoon from basket to tray,original,,0.9851426999322271,True,80,,search_boards
put big spoon from basket to tray,place the big spoon from basket to tray,search,,0.9855576988742905,True,80,,search_boards
put big spoon from basket to tray,transfer the big spoon from basket to tray,search,,0.9856107707545557,True,80,,search_boards
put big spoon from basket to tray,transfer big spoon from basket to tray,search,,0.9857306749764565,True,80,,search_boards
put big spoon from basket to tray,place big spoon from basket to tray,search,,0.9858637989156954,True,80,,search_boards
put blueberries on plate sink,[dry-run:gemini] 736870842653,rephrased,search,0.3438400991750587,False,80,,loop_gemini
put blueberries on plate sink,put blue grapes on the yellow plate in the sink,search,,0.987288130928211,True,80,,search_boards
put blueberries on plate sink,place blue grapes on the plate in the sink,search,,0.9873065855382536,True,80,,search_boards
put blueberries on plate sink,place blue grapes on the yellow plate in the sink,search,,0.9874040950902169,True,80,,search_boards
put blueberries on plate sink,place blue grapes on yellow plate sink,search,,0.9890281270892614,True,80,,search_boards
put blueberries on plate sink,put blueberries on plate sink,original,,0.9911761586377372,True,80,,search_boards
put blueberries on plate sink,place blueberries on the plate in the sink,search,,0.9947322886246289,True,80,,search_boards
put blueberries on plate sink,put blue grapes on plate sink,search,,0.9947370315161661,True,80,,search_boards
put blueberries on plate sink,put the blueberries on the plate in the sink,search,,0.9947388090051582,True,80,,search_boards
put bowl on plate,[dry-run:gemini] b4c0eb2cf055,rephrased,search,0.18591231945586462,False,80,,loop_gemini
put bowl on plate,place bowl onto blue plate,search,,0.9921307475753783,True,80,,search_boards
put bowl on plate,place the bowl on the blue plate,search,,0.992153691432839,True,80,,search_boards
put bowl on plate,place bowl on blue plate,search,,0.9923777985293569,True,80,,search_boards
put bowl on plate,put the bowl on the plate,search,,0.9924119704326558,True,80,,search_boards
put bowl on plate,place the bowl onto the plate,search,,0.9924358002653295,True,80,,search_boards
put bowl on plate,place bowl on plate,search,,0.9925093700967267,True,80,,search_boards
put bowl on plate,place bowl onto the plate,search,,0.9926204684953669,True,80,,search_boards
put bowl on plate,place bowl on the plate,search,,0.9930581107649099,True,80,,search_boards
put bowl on plate,put bowl on plate,original,,0.9934383174277496,True,80,,search_boards
put bowl on plate cardboard fence,move blue bowl to green plate,search,,0.987132350537161,True,80,,search_boards
put bowl on plate cardboard fence,put blue bowl onto green plate,search,,0.9871352257915774,True,80,,search_boards
put bowl on plate cardboard fence,put blue bowl in green plate,search,,0.9872482925350574,True,80,,search_boards
put bowl on plate cardboard fence,put the bowl on plate cardboard fence,search,,0.9925563492712666,True,80,,search_boards
put bowl on plate cardboard fence,put bowl onto green plate cardboard fence,search,,0.9927592819941735,True,80,,search_boards
put bowl on plate cardboard fence,put bowl on green plate cardboard,search,,0.9928426097341085,True,80,,search_boards
put bowl on plate cardboard fence,put bowl on green plate cardboard fence,search,,0.9930236923008424,True,80,,search_boards
put bowl on plate cardboard fence,put bowl on the green plate cardboard fence,search,,0.9930635708611212,True,80,,search_boards
put bowl on plate cardboard fence,put bowl on plate cardboard fence,original,,0.9933812569407452,True,80,,search_boards
put broccoli in bowl,place the green broccoli into the blue bowl,search,,0.9738831026871761,True,80,,search_boards
put broccoli in bowl,place the green broccoli in the blue bowl,search,,0.9740295328344124,True,80,,search_boards
put broccoli in bowl,drop the green broccoli in the blue bowl,search,,0.9768955161313081,True,80,,search_boards
put broccoli in bowl,put the green broccoli inside the blue bowl,search,,0.9775753617094406,True,80,,search_boards
put broccoli in bowl,put broccoli in bowl,original,,0.9823848373079483,True,80,,search_boards
put broccoli in bowl,pick up broccoli and put it in bowl,search,,0.9947097017651604,True,80,,search_boards
put broccoli in bowl,place the broccoli in the bowl,search,,0.9947311022375865,True,80,,search_boards
put broccoli in bowl,put green broccoli in blue bowl,search,,0.9947494614059814,True,80,,search_boards
put broccoli in pot,put the green broccoli piece inside the silver pot,search,,0.9819145463330854,True,80,,search_boards
put broccoli in pot,put the green broccoli piece inside the metal pot,search,,0.984340098668494,True,80,,search_boards
put broccoli in pot,drop the green broccoli piece into the metal pot,search,,0.9853973233139769,True,80,,search_boards
put broccoli in pot,drop the green broccoli into the metal pot,search,,0.986011319835055,True,80,,search_boards
put broccoli in pot,put broccoli in pot,original,,0.9872425912847596,True,80,,search_boards
put broccoli in pot,put the green broccoli in the pot,search,,0.9947435460569606,True,80,,search_boards
put broccoli in pot,put the broccoli piece into the metal pot,search,,0.9947453213573859,True,80,,search_boards
put broccoli in pot,put the green broccoli inside the silver pot,search,,0.9947524165968813,True,80,,search_boards
put broccoli in pot or pan,drop broccoli in pot,search,,0.9896348808351315,True,80,,search_boards
put broccoli in pot or pan,put broccoli in the pot,search,,0.990343568972577,True,80,,search_boards
put broccoli in pot or pan,put the broccoli in the pot,search,,0.9904875484309965,True,80,,search_boards
put broccoli in pot or pan,put broccoli in pot or pan,original,,0.9906755215077433,True,80,,search_boards
put broccoli in pot or pan,put the broccoli into the pot,search,,0.9910133201784559,True,80,,search_boards
put broccoli in pot or pan,drop the broccoli inside the pot,search,,0.9947388090051582,True,80,,search_boards
put broccoli in pot or pan,place broccoli in pot,search,,0.9947453213573859,True,80,,search_boards
put broccoli in pot or pan,drop broccoli in the pot,search,,0.9947600923523646,True,80,,search_boards
put broccoli in pot or pan,put the broccoli inside the pot,search,,0.9947630415912881,True,80,,search_boards
put brush into pot or pan,[dry-run:gemini] effaf077e38b,rephrased,search,0.9081939606115713,False,80,,loop_gemini
put brush into pot or pan,put brush into pot or pan,original,,0.9814154276246284,True,80,,search_boards
put brush into pot or pan,drop the brush into the silver pot,search,,0.9850145888048892,True,80,,search_boards
put brush into pot or pan,put the brush in the silver pot,search,,0.9850145888048892,True,80,,search_boards
put brush into pot or pan,drop the brush in the pot,search,,0.9851542927688051,True,80,,search_boards
put brush into pot or pan,drop the brush inside the silver pot,search,,0.9854005805234662,True,80,,search_boards
put brush into pot or pan,place the brush inside the pot,search,,0.9892590687240497,True,80,,search_boards
put brush into pot or pan,put the scrub brush in the pot,search,,0.9892746930850577,True,80,,search_boards
put cap on container,put red cap on the container in the sink,search,,0.9878113477583517,True,80,,search_boards
put cap on container,put the red lid on the glass container,search,,0.9885026313359775,True,80,,search_boards
put cap on container,put the red lid on the glass jar,search,,0.9886826149346633,True,80,,search_boards
put cap on container,place the red lid on the glass container,search,,0.9892506462834051,True,80,,search_boards
put cap on container,put the red lid on the jar,search,,0.9897020084909193,True,80,,search_boards
put cap on container,put cap on container,original,,0.9897077751754566,True,80,,search_boards
put carrot in bowl,put the orange carrot in the light blue bowl,search,,0.9836576039488261,True,80,,search_boards
put carrot in bowl,move carrot into the blue bowl,search,,0.9888273455437386,True,80,,search_boards
put carrot in bowl,put orange carrot in blue bowl,search,,0.9891587811072564,True,80,,search_boards
put carrot in bowl,move the orange carrot into the blue bowl,search,,0.9892036015322967,True,80,,search_boards
put carrot in bowl,move carrot into blue bowl,search,,0.9906062567396908,True,80,,search_boards
put carrot in bowl,move carrot to blue bowl,search,,0.990835177972342,True,80,,search_boards
