task,phrase,kind,base_kind,proxy,proxy_imputed,n_ctx,gt_success,source
open brown1fbox flap,open the lid on the brown cardboard box,search,,0.9807060695715404,True,80,,search_boards
open brown1fbox flap,open the brown cardboard box,search,,0.988104480881817,True,80,,search_boards
open brown1fbox flap,open the brown box lid,search,,0.9916367143077166,True,80,,search_boards
open brown1fbox flap,open the brown box,search,,0.9937436539819932,True,80,,search_boards
open brown1fbox flap,open the flap of the kitchen set box,search,,0.9944295761957235,True,80,,search_boards
open brown1fbox flap,lift the flap of the brown box,search,,0.9944546009574028,True,80,,search_boards
open brown1fbox flap,open the flap on the cardboard box,search,,0.994455225141972,True,80,,search_boards
open brown1fbox flap,open brown1fbox flap,original,,0.9945209940271911,True,80,,search_boards
open cabinet,grasp the cabinet handle and pull open,search,,0.9918508008300957,True,80,,search_boards
open cabinet,open cabinet,original,,0.9921163153773093,True,80,,search_boards
open cabinet,use the handle to open the cabinet door,search,,0.9921366521922126,True,80,,search_boards
open cabinet,pull open the kitchen cabinet,search,,0.9921622200962575,True,80,,search_boards
open cabinet,open the cabinet under the counter,search,,0.9922801616100861,True,80,,search_boards
open cabinet,pull open the cabinet door,search,,0.9923320132018933,True,80,,search_boards
open cabinet,pull open the kitchen cabinet door,search,,0.9924855034532925,True,80,,search_boards
open drawer of box,slide the drawer open,search,,0.9937394301018242,True,80,,search_boards
open drawer of box,slide the black handle drawer open,search,,0.9945823287556103,True,80,,search_boards
open drawer of box,slide the drawer out,search,,0.9945853775027104,True,80,,search_boards
open drawer of box,open drawer of box,original,,0.9946133460364723,True,80,,search_boards
open drawer of box,pull open the box drawer,search,,0.9946284860131442,True,80,,search_boards
open drawer of box,open the drawer of the box on the counter,search,,0.9946502132550089,True,80,,search_boards
open drawer of box,open the drawer,search,,0.9946550296477064,True,80,,search_boards
open fridge,open fridge,original,,0.9889203556144059,True,80,,search_boards
open fridge,pull open the gray toy refrigerator door,search,,0.9890755414422175,True,80,,search_boards
open fridge,gently pull open the grey toy refrigerator door,search,,0.989338976628367,True,80,,search_boards
open fridge,pull open the grey toy fridge door,search,,0.9894127440517927,True,80,,search_boards
open fridge,pull open the grey toy refrigerator door,search,,0.9895071821082103,True,80,,search_boards
open fridge,pull the fridge door open,search,,0.9921012502900843,True,80,,search_boards
open fridge,pull open the refrigerator door,search,,0.9924516601795845,True,80,,search_boards
open fridge,pull the refrigerator door open,search,,0.9925686193494717,True,80,,search_boards
open fridge,pull open the grey fridge door,search,,0.994383616179729,True,80,,search_boards
open fridge,pull open the grey refrigerator door,search,,0.9945737831780571,True,80,,search_boards
open large4fbox flaps,open large4fbox flaps,original,,0.9869231952176886,True,80,,search_boards
open large4fbox flaps,lift open the cardboard box flaps,search,,0.9934010865288332,True,80,,search_boards
open large4fbox flaps,lift the cardboard flaps open,search,,0.9936586358277303,True,80,,search_boards
open large4fbox flaps,lift the cardboard box flaps open,search,,0.9936586358277303,True,80,,search_boards
open large4fbox flaps,pull the cardboard flaps open,search,,0.993805279856841,True,80,,search_boards
open large4fbox flaps,open the cardboard box flaps,search,,0.9945104986619416,True,80,,search_boards
open large4fbox flaps,pull the cardboard box flaps open,search,,0.9945486796496996,True,80,,search_boards
open large4fbox flaps,pull open the cardboard box flaps,search,,0.9945517472288111,True,80,,search_boards
open low fridge,open the lower refrigerator door,search,,0.9785507488384135,True,80,,search_boards
open low fridge,open the small white fridge door,search,,0.9785578751652979,True,80,,search_boards
open low fridge,open the low white fridge,search,,0.9785602500929357,True,80,,search_boards
open low fridge,open low fridge,original,,0.9910260976761024,True,80,,search_boards
open low fridge,open the white lower refrigerator door,search,,0.9911122585472177,True,80,,search_boards
open low fridge,open the white lower fridge door,search,,0.9911341676944391,True,80,,search_boards
open low fridge,open the lower fridge,search,,0.991181783852155,True,80,,search_boards
open low fridge,open the lower fridge door,search,,0.991409343257954,True,80,,search_boards
open oven,pull the oven handle to open it,search,,0.9943174869373369,True,80,,search_boards
open oven,grab the oven handle and open it,search,,0.9943181264671435,True,80,,search_boards
open oven,pull open the oven door,search,,0.99435319061756,True,80,,search_boards
open oven,open oven,original,,0.9945111165894487,True,80,,search_boards
open oven,pull open the handle of the white oven,search,,0.9945548130911787,True,80,,search_boards
open oven,pull open the white oven door gently,search,,0.9945603273202781,True,80,,search_boards
open oven,pull open the white oven,search,,0.9945603273202781,True,80,,search_boards
open oven,grab and pull open the white oven door,search,,0.9945707279383151,True,80,,search_boards
open small4fbox flaps,open the small cardboard box flaps,search,,0.9940911930963371,True,80,,search_boards
open small4fbox flaps,open the small card board box flaps,search,,0.9941992398774212,True,80,,search_boards
open small4fbox flaps,open the cardboard box flaps,search,,0.9944701846296398,True,80,,search_boards
open small4fbox flaps,open small box flaps,search,,0.9944801353170472,True,80,,search_boards
open small4fbox flaps,pull open the box flaps,search,,0.9945012214433226,True,80,,search_boards
open small4fbox flaps,open small4fbox flaps,original,,0.9945646123252992,True,80,,search_boards
open small4fbox flaps,open small brown cardboard box flaps,search,,0.9945951220316093,True,80,,search_boards
open small4fbox flaps,open the small brown cardboard box flaps,search,,0.9945957304852225,True,80,,search_boards
open the drawer,grab the handle and open the drawer,search,,0.9837042731188554,True,80,,search_boards
open the drawer,pull the black handle to open the red drawer,search,,0.9842485535723914,True,80,,search_boards
open the drawer,open the drawer on the red box,search,,0.9853560314936781,True,80,,search_boards
open the drawer,pull open the drawer using the handle,search,,0.9865378813140937,True,80,,search_boards
open the drawer,open the drawer,original,,0.9910822959434732,True,80,,search_boards
open the drawer,use the handle to pull open the drawer,search,,0.9946453925455885,True,80,,search_boards
open the drawer,pull the drawer handle,search,,0.9946538259540156,True,80,,search_boards
opened the drawer,slide the red drawer out,search,,0.9637243976175665,True,80,,search_boards
opened the drawer,slide out the red drawer with the black handle,search,,0.9809402629326046,True,80,,search_boards
opened the drawer,open the red drawer by pulling its handle,search,,0.9839527918308424,True,80,,search_boards
opened the drawer,slide the red drawer open,search,,0.984464684809122,True,80,,search_boards
opened the drawer,opened the drawer,original,,0.9877521728642987,True,80,,search_boards
opened the drawer,slide open the red drawer,search,,0.9946224351079134,True,80,,search_boards
opened the drawer,pull open the red drawer,search,,0.9946339260377254,True,80,,search_boards
opened the drawer,pull the handle of the red drawer,search,,0.9946345301465471,True,80,,search_boards
pick up any cup,[dry-run:gemini] 4414cafba3e7,rephrased,search,0.6280473671343904,False,80,,loop_gemini
pick up any cup,[dry-run:gemini] 1ff946efa80e,rephrased,search,0.9049181073880406,False,80,,loop_gemini
pick up any cup,pick up any mug in the rack,search,,0.9877549113384995,True,80,,search_boards
pick up any cup,pick up any cup from the rack,search,,0.9897027974736201,True,80,,search_boards
pick up any cup,pick up any cup inside the rack,search,,0.9898118114290153,True,80,,search_boards
pick up any cup,pick up any cup,original,,0.9899321001730932,True,80,,search_boards
pick up any cup,pick up any cup in the rack,search,,0.99044016884032,True,80,,search_boards
pick up any cup,grab any mug,search,,0.9945707279383151,True,80,,search_boards
pick up any cup,pick up one of the cups,search,,0.9945957304852225,True,80,,search_boards
pick up any cup,grab any cup from the rack,search,,0.9946133460364723,True,80,,search_boards
pick up bit holder,lift the red plastic screwdriver bit holder,search,,0.9822603846820271,True,80,,search_boards
pick up bit holder,grab the red plastic screwdriver bit holder,search,,0.9837042731188554,True,80,,search_boards
pick up bit holder,pick up red screwdriver bit holder,search,,0.9847290457911924,True,80,,search_boards
pick up bit holder,pick up red plastic bit holder,search,,0.9861630141485977,True,80,,search_boards
pick up bit holder,pick up bit holder,original,,0.9868367244079498,True,80,,search_boards
pick up bit holder,grasp the red bit holder,search,,0.9945111165894487,True,80,,search_boards
pick up bit holder,grab the red plastic bit holder,search,,0.9945203772055394,True,80,,search_boards
pick up bit holder,pick up the red plastic screwdriver bit holder,search,,0.9945376221355594,True,80,,search_boards
pick up bit holder,pick up the red screwdriver bit holder,search,,0.9945419249280297,True,80,,search_boards
pick up blue pen and put into drawer,[dry-run:gemini] f9cebdb920e5,rephrased,search,0.17245345359381334,False,80,,loop_gemini
pick up blue pen and put into drawer,[dry-run:gemini] 10c5100126c2,rephrased,search,0.4113095069594852,False,80,,loop_gemini
pick up blue pen and put into drawer,grab the blue marker and place it in the upper left compartment,search,,0.9739684280057463,True,80,,search_boards
pick up blue pen and put into drawer,move the blue pen to the top left plastic drawer,search,,0.9797227839907602,True,80,,search_boards
pick up blue pen and put into drawer,put the blue pen in the upper left organizer,search,,0.9843343116177017,True,80,,search_boards
pick up blue pen and put into drawer,pick up the blue dry erase marker and put it in the upper left drawer,search,,0.9856519436019503,True,80,,search_boards
pick up blue pen and put into drawer,pick up blue pen and put into drawer,original,,0.9885484467677019,True,80,,search_boards
pick up blue pen and put into drawer,put the blue dry erase marker in the upper left compartment,search,,0.9945277745096804,True,80,,search_boards
pick up blue pen and put into drawer,pick up the blue pen and place it in the upper left drawer,search,,0.9945302380701347,True,80,,search_boards
pick up blue pen and put into drawer,place the blue pen in the top left plastic drawer,search,,0.9945302380701347,True,80,,search_boards
pick up blue pen and put into drawer,grab the blue dry erase marker and place it in the side compartment,search,,0.9945468382778,True,80,,search_boards
pick up bowl and put in small4fbox,put the light blue bowl in the cardboard box,search,,0.9882288979444598,True,80,,search_boards
pick up bowl and put in small4fbox,place the light blue bowl in the cardboard box,search,,0.9892671047671213,True,80,,search_boards
pick up bowl and put in small4fbox,put the light blue bowl in the box,search,,0.9892791166068676,True,80,,search_boards
pick up bowl and put in small4fbox,put the light blue bowl inside the box,search,,0.9895926293299515,True,80,,search_boards
pick up bowl and put in small4fbox,pick up bowl and put in small4fbox,original,,0.9930320652152503,True,80,,search_boards
pick up bowl and put in small4fbox,put the blue bowl into the cardboard box,search,,0.9946260664640911,True,80,,search_boards
pick up bowl and put in small4fbox,move the blue bowl into the cardboard box,search,,0.9946260664640911,True,80,,search_boards
pick up bowl and put in small4fbox,put the blue bowl in the box,search,,0.9946272763740842,True,80,,search_boards
pick up box cutter and put into drawer,grab the silver box cutter and set it in the red drawer,search,,0.9901992817864853,True,80,,search_boards
pick up box cutter and put into drawer,pick up the silver box cutter and set it inside the red drawer,search,,0.9904358808433387,True,80,,search_boards
pick up box cutter and put into drawer,grab the silver box cutter and place it in the red drawer,search,,0.9907366832545254,True,80,,search_boards
pick up box cutter and put into drawer,pick up the silver box cutter and put it in the red drawer,search,,0.9907553635037092,True,80,,search_boards
pick up box cutter and put into drawer,pick up box cutter and put into drawer,original,,0.9924567462970201,True,80,,search_boards
pick up box cutter and put into drawer,grab the box cutter and set it in the drawer,search,,0.9945283905032253,True,80,,search_boards
pick up box cutter and put into drawer,pick up the silver box cutter and place it in the red drawer,search,,0.9945345466471736,True,80,,search_boards
pick up box cutter and put into drawer,grab the box cutter and place it inside the red drawer,search,,0.9945357770491233,True,80,,search_boards
pick up box cutter and put into drawer,pick up the silver box cutter and put it in the drawer,search,,0.9945370071756024,True,80,,search_boards
pick up glass cup,pick up glass,search,,0.9847273435295136,True,80,,search_boards
pick up glass cup,pick up glass cup from dishwasher,search,,0.9847647501687459,True,80,,search_boards
pick up glass cup,pick up the small glass cup,search,,0.9856311183637473,True,80,,search_boards
pick up glass cup,pick up glass cup,original,,0.9871692262664441,True,80,,search_boards
pick up glass cup,lift the glass cup from the rack,search,,0.9945548130911787,True,80,,search_boards
pick up glass cup,take the clear glass out of the dishwasher,search,,0.994560939669482,True,80,,search_boards
pick up glue and put into drawer,[dry-run:gemini] 9b2e4a29f257,rephrased,search,0.33951468225792886,False,80,,loop_gemini
pick up glue and put into drawer,[dry-run:gemini] 7f68f051eab3,rephrased,search,0.3507258177997919,False,80,,loop_gemini
pick up glue and put into drawer,move the red glue tube into the top left compartment,search,,0.9550112829333363,True,80,,search_boards
pick up glue and put into drawer,put the red tube of glue in the top left organizer,search,,0.9820481027786185,True,80,,search_boards
pick up glue and put into drawer,put the red tube of glue in the upper tray,search,,0.985060773556951,True,80,,search_boards
pick up glue and put into drawer,pick up the small red glue tube and drop it in the upper tray,search,,0.9856791317323066,True,80,,search_boards
pick up glue and put into drawer,pick up glue and put into drawer,original,,0.9877041515424657,True,80,,search_boards
pick up glue and put into drawer,pick up the red tube of glue and place it in the top left organizer,search,,0.9945572645456555,True,80,,search_boards
pick up glue and put into drawer,put the red tube of glue in the small open drawer on the left,search,,0.9945682825147468,True,80,,search_boards
pick up glue and put into drawer,put the red glue tube into the left side top drawer,search,,0.9945695053634301,True,80,,search_boards
pick up green mug,pick up green mug,original,,0.988178757270945,True,80,,search_boards
pick up green mug,pick up the green cup,search,,0.9892887165036574,True,80,,search_boards
pick up green mug,pick up green cup,search,,0.9894636085509286,True,80,,search_boards
pick up green mug,pick up the green coffee cup,search,,0.9894907158233471,True,80,,search_boards
pick up green mug,pick up green coffee cup,search,,0.9901143348841936,True,80,,search_boards
pick up green mug,lift the green cup,search,,0.9944863454522284,True,80,,search_boards
pick up green mug,grasp the green cup,search,,0.9945067896438294,True,80,,search_boards
pick up pan from stove,lift the silver pot off the front left burner,search,,0.15454880114935993,True,80,,search_boards
pick up pan from stove,[dry-run:gemini] 195de983d7e3,rephrased,search,0.2221682836149114,False,80,,loop_gemini
pick up pan from stove,[dry-run:gemini] c57e038be017,rephrased,search,0.3858832053223827,False,80,,loop_gemini
pick up pan from stove,lift the silver pot that is on the left burner,search,,0.8673411349433519,True,80,,search_boards
pick up pan from stove,pick up the small silver pot from the stove,search,,0.9169767503086745,True,80,,search_boards
pick up pan from stove,grab the small pot from the burner,search,,0.9170973145973256,True,80,,search_boards
pick up pan from stove,take the silver pot off the front burner,search,,0.9250562669291543,True,80,,search_boards
pick up pan from stove,grab the silver pot on the left burner,search,,0.9424708194703206,True,80,,search_boards
pick up pan from stove,grab the small silver pot on the left burner,search,,0.9509879957323509,True,80,,search_boards
pick up pan from stove,lift the silver pot on the left burner,search,,0.9531771757562589,True,80,,search_boards
pick up pan from stove,pick up the silver pot on the left burner,search,,0.9573812717612113,True,80,,search_boards
pick up pan from stove,pick up pan from stove,original,,0.9771841850472069,True,80,,search_boards
pick up pot,grab the small metal pot from the burner,search,,0.19706832019859816,True,80,,search_boards
pick up pot,grab the small silver pot from the burner,search,,0.2325121481283307,True,80,,search_boards
pick up pot,grab the metal pot from the burner,search,,0.5100460197266334,True,80,,search_boards
pick up pot,pick up the silver pot with handles,search,,0.8992512072104223,True,80,,search_boards
pick up pot,grab the silver cooking pot,search,,0.9305801045425869,True,80,,search_boards
pick up pot,lift the cooking pot,search,,0.9313222670013502,True,80,,search_boards
pick up pot,grab the silver cooking pot from the stove,search,,0.9354454022561739,True,80,,search_boards
pick up pot,grab the metal pot from the stove,search,,0.9557878147365391,True,80,,search_boards
pick up pot,grab the small metal pot from the stove,search,,0.9573304388465068,True,80,,search_boards
pick up pot,pick up pot,original,,0.964453291948728,True,80,,search_boards
pick up pot from sink,remove the silver pot from the sink,search,,0.9158059603271519,True,80,,search_boards
pick up pot from sink,remove the pot from the sink,search,,0.9201765612859483,True,80,,search_boards
pick up pot from sink,lift the silver cup out of the sink,search,,0.9344263501444342,True,80,,search_boards
pick up pot from sink,lift the metal pot out of the sink,search,,0.9519289798210295,True,80,,search_boards
pick up pot from sink,pick up pot from sink,original,,0.97505356003271,True,80,,search_boards
pick up pot from sink,grab the metal pot out of the sink,search,,0.9756441097479795,True,80,,search_boards
pick up pot from sink,grab the silver cup from the sink,search,,0.9763729463389291,True,80,,search_boards
pick up pot from sink,grab the metal pot from the sink,search,,0.9781310137228462,True,80,,search_boards
pick up pot from sink,grab the silver cup out of the sink,search,,0.9788316574093477,True,80,,search_boards
pick up scissors and put into drawer,[dry-run:gemini] 57082971d079,rephrased,search,0.2642993855952033,False,80,,loop_gemini
pick up scissors and put into drawer,[dry-run:gemini] 6fddba7ef480,rephrased,search,0.8135932039108297,False,80,,loop_gemini
pick up scissors and put into drawer,place the scissors into the top red drawer,search,,0.9867437683029516,True,80,,search_boards
pick up scissors and put into drawer,pick up scissors and put into drawer,original,,0.9867881136076277,True,80,,search_boards
pick up scissors and put into drawer,place the scissors in the top red drawer,search,,0.9870771436762336,True,80,,search_boards
pick up scissors and put into drawer,place the scissors in the top drawer,search,,0.9873853348131184,True,80,,search_boards
pick up scissors and put into drawer,pick up scissors and place in drawer,search,,0.9944239301665307,True,80,,search_boards
pick up scissors and put into drawer,pick up the scissors and place them in the drawer,search,,0.9944264402150376,True,80,,search_boards
pick up sponge and wipe plate,use the sponge to clean the grey plate,search,,0.9921595789700224,True,80,,search_boards
pick up sponge and wipe plate,use the sponge to wipe the grey plate,search,,0.9925426917591267,True,80,,search_boards
pick up sponge and wipe plate,use the yellow sponge to clean the plate,search,,0.9927671572005119,True,80,,search_boards
pick up sponge and wipe plate,pick up sponge and wipe plate,original,,0.9929786032484228,True,80,,search_boards
pick up sponge and wipe plate,use the yellow sponge to clean the grey plate,search,,0.9929841254389229,True,80,,search_boards
pick up sponge and wipe plate,pick up the yellow sponge and wipe the grey plate,search,,0.9945388518489465,True,80,,search_boards
pick up sponge and wipe plate,grab the sponge and wipe the grey plate,search,,0.9945406959028243,True,80,,search_boards
pick up sponge and wipe plate,grab the yellow sponge and wipe the grey plate,search,,0.9945431536780692,True,80,,search_boards
pick up violet Allen key,grab the violet hex key,search,,0.982238675478664,True,80,,search_boards
pick up violet Allen key,grasp the purple hex key,search,,0.9828977764399811,True,80,,search_boards
pick up violet Allen key,grasp the violet hex key,search,,0.9832704706755985,True,80,,search_boards
pick up violet Allen key,pick up the violet hex key,search,,0.9849739066189626,True,80,,search_boards
pick up violet Allen key,pick up violet Allen key,original,,0.9892068455985824,True,80,,search_boards
pick up violet Allen key,grab the violet allen key,search,,0.9945591024161724,True,80,,search_boards
pick up violet Allen key,pick up the purple l-key,search,,0.9945633883808156,True,80,,search_boards
pick up violet Allen key,pick up the purple hex key,search,,0.9945817188013484,True,80,,search_boards
pour almonds in pot,dump the almonds into the pot,search,,0.993732384003476,True,80,,search_boards
pour almonds in pot,pour almonds in pot,original,,0.9937934220541377,True,80,,search_boards
pour almonds in pot,dump the almonds from the container into the pot,search,,0.9938101559353179,True,80,,search_boards
pour almonds in pot,dump the almonds into the pot bowl,search,,0.9938192013924441,True,80,,search_boards
pour almonds in pot,dump the almonds in the pot,search,,0.9939226265721783,True,80,,search_boards
pour almonds in pot,pour almonds from container into pot,search,,0.9945246935072999,True,80,,search_boards
pour almonds in pot,transfer almonds from container to pot,search,,0.9945302380701347,True,80,,search_boards
pour almonds in pot,pour the almonds into the pot,search,,0.9945333159696917,True,80,,search_boards
put banana in colander,put the yellow banana into the silver bowl,search,,0.9831752440130713,True,80,,search_boards
put banana in colander,drop the yellow banana in the silver bowl,search,,0.9859231222459456,True,80,,search_boards
put banana in colander,place the yellow banana in the silver bowl,search,,0.9872021600132833,True,80,,search_boards
put banana in colander,put the banana inside the silver bowl,search,,0.9884312513892456,True,80,,search_boards
put banana in colander,put banana in colander,original,,0.9909085681922842,True,80,,search_boards
put banana in colander,place the banana in the colander,search,,0.9945480659277843,True,80,,search_boards
put banana in colander,put the banana in the colander bowl,search,,0.9945535869521801,True,80,,search_boards
put banana in colander,drop the banana into the colander,search,,0.9945566517849573,True,80,,search_boards
put banana in colander,put the yellow banana in the silver bowl,search,,0.994568893973317,True,80,,search_boards
put banana in pot cardboard fence,move the banana inside the orange bowl,search,,0.9868426046216832,True,80,,search_boards
put banana in pot cardboard fence,pick up the banana and drop it in the pot,search,,0.9871448301817245,True,80,,search_boards
put banana in pot cardboard fence,move the banana into the pot,search,,0.9889054628128802,True,80,,search_boards
put banana in pot cardboard fence,move the banana in the pot,search,,0.9890535043499514,True,80,,search_boards
put banana in pot cardboard fence,put banana in pot cardboard fence,original,,0.9906814628786604,True,80,,search_boards
put banana in pot cardboard fence,put the banana inside the orange bowl,search,,0.994565835995742,True,80,,search_boards
put banana in pot cardboard fence,move banana to pot,search,,0.9945701166850935,True,80,,search_boards
put banana in pot cardboard fence,pick up the banana and put it in the pot,search,,0.9945768367078845,True,80,,search_boards
put banana in pot or pan,put the yellow banana in the silver pot,search,,0.9859262638480762,True,80,,search_boards
put banana in pot or pan,place the banana in the silver pot,search,,0.9863730337252123,True,80,,search_boards
put banana in pot or pan,place the yellow banana in the silver pot,search,,0.986690360070313,True,80,,search_boards
put banana in pot or pan,place yellow banana in the silver pot,search,,0.9868866236888837,True,80,,search_boards
put banana in pot or pan,put banana in pot or pan,original,,0.992164860339828,True,80,,search_boards
put banana in pot or pan,place banana into the pot,search,,0.9946151650722572,True,80,,search_boards
put banana in pot or pan,put the yellow banana into the silver pot,search,,0.9946242510909709,True,80,,search_boards
put banana in pot or pan,put the banana in the silver pot,search,,0.9946363420671825,True,80,,search_boards
put banana in pot or pan,place banana in the silver pot,search,,0.9946447896532009,True,80,,search_boards
put banana on plate,put the yellow banana inside the green plate,search,,0.9908317687948891,True,80,,search_boards
put banana on plate,put the yellow banana on the green plate,search,,0.9912507700890899,True,80,,search_boards
put banana on plate,put the yellow banana onto the green plate,search,,0.9912694024450955,True,80,,search_boards
put banana on plate,place the yellow banana onto the green plate,search,,0.991301670474583,True,80,,search_boards
put banana on plate,put banana on plate,original,,0.9913823078117804,True,80,,search_boards
put banana on plate,put the banana on the plate,search,,0.9945166748251304,True,80,,search_boards
put banana on plate,move the yellow banana onto the plate,search,,0.9945216107797921,True,80,,search_boards
put banana on plate,put the yellow banana on the plate,search,,0.9945283905032253,True,80,,search_boards
put big spoon from basket to tray,place the big silver spoon from the basket into the tray slot,search,,0.8276857522619255,True,80,,search_boards
put big spoon from basket to tray,grab the large spoon from the basket and put it in the tray,search,,0.8467644995291549,True,80,,search_boards
put big spoon from basket to tray,take the big spoon out of the basket and place it in the tray,search,,0.8775642933094545,True,80,,search_boards
put big spoon from basket to tray,move big spoon from basket to tray,search,,0.9000788359591892,True,80,,search_boards
put big spoon from basket to tray,put the big spoon from basket to tray,search,,0.9001704206967902,True,80,,search_boards
put big spoon from basket to tray,put big spoon from basket to tray,original,,0.9848477410703274,True,80,,search_boards
put big spoon from basket to tray,place the big spoon from basket to tray,search,,0.9852708557174354,True,80,,search_boards
put big spoon from basket to tray,transfer the big spoon from basket to tray,search,,0.9853249659799703,True,80,,search_boards
put big spoon from basket to tray,transfer big spoon from basket to tray,search,,0.9854472166240078,True,80,,search_boards
put big spoon from basket to tray,place big spoon from basket to tray,search,,0.9855829463759447,True,80,,search_boards
put blueberries on plate sink,[dry-run:gemini] a9e35c240f86,rephrased,search,0.1605047156277003,False,80,,loop_gemini
put blueberries on plate sink,[dry-run:gemini] 1d826ba9ac9b,rephrased,search,0.909741846549812,False,80,,loop_gemini
put blueberries on plate sink,put blue grapes on the yellow plate in the sink,search,,0.987035204322992,True,80,,search_boards
put blueberries on plate sink,place blue grapes on the plate in the sink,search,,0.9870540213074701,True,80,,search_boards
put blueberries on plate sink,place blue grapes on the yellow plate in the sink,search,,0.987153445787837,True,80,,search_boards
put blueberries on plate sink,place blue grapes on yellow plate sink,search,,0.9888094285771628,True,80,,search_boards
put blueberries on plate sink,put blueberries on plate sink,original,,0.9909998864651218,True,80,,search_boards
put blueberries on plate sink,place blueberries on the plate in the sink,search,,0.994626671452958,True,80,,search_boards
put blueberries on plate sink,put blue grapes on plate sink,search,,0.9946315089258554,True,80,,search_boards
put blueberries on plate sink,put the blueberries on the plate in the sink,search,,0.994633321861253,True,80,,search_boards
put bowl on plate,[dry-run:gemini] 239f1c37e48c,rephrased,search,0.29200196201245165,False,80,,loop_gemini
put bowl on plate,[dry-run:gemini] 6ced14f2b52d,rephrased,search,0.4318553485464005,False,80,,loop_gemini
put bowl on plate,place bowl onto blue plate,search,,0.991973390614199,True,80,,search_boards
put bowl on plate,place the bowl on the blue plate,search,,0.9919967895659578,True,80,,search_boards
put bowl on plate,place bowl on blue plate,search,,0.9922253429929592,True,80,,search_boards
put bowl on plate,put the bowl on the plate,search,,0.9922601930552029,True,80,,search_boards
put bowl on plate,place the bowl onto the plate,search,,0.9922844958315367,True,80,,search_boards
put bowl on plate,place bowl on plate,search,,0.992359525928969,True,80,,search_boards
put bowl on plate,place bowl onto the plate,search,,0.9924728299089035,True,80,,search_boards
put bowl on plate,place bowl on the plate,search,,0.9929191654093815,True,80,,search_boards
put bowl on plate,put bowl on plate,original,,0.9933069308066466,True,80,,search_boards
put bowl on plate cardboard fence,move blue bowl to green plate,search,,0.9868763655883482,True,80,,search_boards
put bowl on plate cardboard fence,put blue bowl onto green plate,search,,0.9868792972818876,True,80,,search_boards
put bowl on plate cardboard fence,put blue bowl in green plate,search,,0.9869945837114904,True,80,,search_boards
put bowl on plate cardboard fence,put the bowl on plate cardboard fence,search,,0.9924074376957951,True,80,,search_boards
put bowl on plate cardboard fence,put bowl onto green plate cardboard fence,search,,0.9926143999162055,True,80,,search_boards
put bowl on plate cardboard fence,put bowl on green plate cardboard,search,,0.9926993827289016,True,80,,search_boards
put bowl on plate cardboard fence,put bowl on green plate cardboard fence,search,,0.9928840629791436,True,80,,search_boards
put bowl on plate cardboard fence,put bowl on the green plate cardboard fence,search,,0.9929247340134896,True,80,,search_boards
put bowl on plate cardboard fence,put bowl on plate cardboard fence,original,,0.9932487355442138,True,80,,search_boards
put broccoli in bowl,place the green broccoli into the blue bowl,search,,0.9733706517518621,True,80,,search_boards
put broccoli in bowl,place the green broccoli in the blue bowl,search,,0.973519876946151,True,80,,search_boards
put broccoli in bowl,drop the green broccoli in the blue bowl,search,,0.97644074318129,True,80,,search_boards
put broccoli in bowl,put the green broccoli inside the blue bowl,search,,0.9771336571519227,True,80,,search_boards
put broccoli in bowl,put broccoli in bowl,original,,0.9820361255559463,True,80,,search_boards
put broccoli in bowl,pick up broccoli and put it in bowl,search,,0.9946036341856146,True,80,,search_boards
put broccoli in bowl,place the broccoli in the bowl,search,,0.994625461407476,True,80,,search_boards
put broccoli in bowl,put green broccoli in blue bowl,search,,0.9946441866932971,True,80,,search_boards
put broccoli in pot,put the green broccoli piece inside the silver pot,search,,0.9815566994325401,True,80,,search_boards
put broccoli in pot,put the green broccoli piece inside the metal pot,search,,0.9840294642423594,True,80,,search_boards
put broccoli in pot,drop the green broccoli piece into the metal pot,search,,0.9851073430191579,True,80,,search_boards
put broccoli in pot,drop the green broccoli into the metal pot,search,,0.9857333557699933,True,80,,search_boards
put broccoli in pot,put broccoli in pot,original,,0.9869887705236947,True,80,,search_boards
put broccoli in pot,put the green broccoli in the pot,search,,0.9946381533792302,True,80,,search_boards
put broccoli in pot,put the broccoli piece into the metal pot,search,,0.9946399640828927,True,80,,search_boards
put broccoli in pot,put the green broccoli inside the silver pot,search,,0.99464720081773,True,80,,search_boards
put broccoli in pot or pan,drop broccoli in pot,search,,0.9894281472569921,True,80,,search_boards
put broccoli in pot or pan,put broccoli in the pot,search,,0.9901508295917327,True,80,,search_boards
put broccoli in pot or pan,put the broccoli in the pot,search,,0.9902976546813435,True,80,,search_boards
put broccoli in pot or pan,put broccoli in pot or pan,original,,0.9904893441680791,True,80,,search_boards
put broccoli in pot or pan,put the broccoli into the pot,search,,0.9908338250963725,True,80,,search_boards
put broccoli in pot or pan,drop the broccoli inside the pot,search,,0.994633321861253,True,80,,search_boards
put broccoli in pot or pan,place broccoli in pot,search,,0.9946399640828927,True,80,,search_boards
put broccoli in pot or pan,drop broccoli in the pot,search,,0.9946550296477064,True,80,,search_boards
put broccoli in pot or pan,put the broccoli inside the pot,search,,0.9946580377027552,True,80,,search_boards
put brush into pot or pan,[dry-run:gemini] d383a23d8750,rephrased,search,0.5963690240618753,False,80,,loop_gemini
put brush into pot or pan,[dry-run:gemini] 48abeee6e8e4,rephrased,search,0.8165015842138674,False,80,,loop_gemini
put brush into pot or pan,put brush into pot or pan,original,,0.981047895551668,True,80,,search_boards
