task,phrase,kind,base_kind,score,logit,z,grip,proxy_imputed,n_ctx,gt_success,source
widowx_carrot_on_wheel_clean,Move the orange vegetable to the wheel.,natural,,0.6860177679667364,-3.0711,-8.6918,0.6476,False,156,0.0,generated_natural
widowx_carrot_on_wheel_clean,pick up the carrot and place it on the wheel,unknown,,0.700406827129026,-2.9907,-9.7291,0.5998,False,66,8.3,fine_exam
widowx_carrot_on_wheel_clean,carrot on wheel,unknown,,0.7179867023254283,-2.8925,-10.5401,0.5593,False,162,16.7,fine_exam
widowx_carrot_on_wheel_clean,set the carrot on the wheel,unknown,,0.7258017032327058,-2.8489,-10.114,0.5721,False,162,22.2,fine_exam
widowx_carrot_on_wheel_clean,move the carrot onto the wheel,unknown,,0.7292860370423908,-2.8294,-9.702,0.5866,False,66,16.7,fine_exam
widowx_carrot_on_wheel_clean,put the carrot on top of the wheel,unknown,,0.7372988076373875,-2.7847,-10.1137,0.5665,False,66,19.4,fine_exam
widowx_carrot_on_wheel_clean,lay the carrot on the wheel,unknown,,0.7474182446939382,-2.7282,-10.1695,0.5593,False,66,8.3,fine_exam
widowx_carrot_on_wheel_clean,Place the carrot onto the wheel.,natural,,0.7564710816306037,-2.6776,-9.0763,0.5978,False,66,,generated_natural
widowx_carrot_on_wheel_clean,Just lay the carrot on the wheel.,natural,,0.7576744344562827,-2.6709,-9.5238,0.5796,False,66,,generated_natural
widowx_carrot_on_wheel_clean,place the carrot on the wheel,unknown,,0.7595338420600393,-2.6605,-10.2301,0.5509,False,72,22.2,fine_exam
widowx_carrot_on_wheel_clean,Stick the carrot onto the wheel.,natural,,0.7604250198682971,-2.6556,-8.7828,0.6073,False,66,,generated_natural
widowx_carrot_on_wheel_clean,lay the carrot across the black tire,unknown,,0.7636569701047804,-2.6375,-10.2438,0.5484,False,66,13.9,fine_exam
widowx_carrot_on_wheel_clean,Pick up that carrot and rest it on the wheel.,natural,,0.7638109785835939,-2.6367,-9.1237,0.5923,False,66,,generated_natural
widowx_carrot_on_wheel_clean,Can you put the carrot on the wheel for me?,natural,,0.764418492471292,-2.6333,-9.7637,0.5668,False,78,0.0,generated_natural
widowx_carrot_on_wheel_clean,put the carrot on the tire,unknown,,0.7790525472500691,-2.5515,-9.6278,0.565,False,66,8.3,fine_exam
widowx_carrot_on_wheel_clean,Make sure the orange vegetable ends up on the wheel.,natural,,0.7950438388757288,-2.4622,-8.9085,0.5853,False,66,,generated_natural
widowx_carrot_on_wheel_clean,put the carrot in the wheel,unknown,,0.7953417234770062,-2.4606,-9.2555,0.5715,False,66,11.1,fine_exam
widowx_carrot_on_wheel_clean,Set that carrot on top of the wheel.,natural,,0.8008898436643065,-2.4296,-9.4453,0.5614,False,66,,generated_natural
widowx_carrot_on_wheel_clean,Pop the orange root on top of the wheel.,natural,,0.819515218545147,-2.3256,-9.2799,0.5587,False,66,,generated_natural
widowx_carrot_on_wheel_clean,place the orange carrot on the wheel,unknown,,0.8275471015787935,-2.2807,-9.7067,0.5379,False,66,16.7,fine_exam
widowx_carrot_on_wheel_clean,Position the carrot right on the wheel.,natural,,0.8521860197370917,-2.1432,-9.5291,0.5328,False,66,,generated_natural
widowx_carrot_on_wheel_clean,place the carrot on the black rubber tire,unknown,,0.8956483615952329,-1.9005,-9.0856,0.5287,False,66,16.7,fine_exam
widowx_carrot_on_wheel_clean,place the carrot in the black wheel,unknown,,0.9119777272024051,-1.8093,-8.7953,0.5321,False,156,30.6,fine_exam
widowx_carrot_on_wheel_clean,set the carrot on the black wheel,unknown,,0.9227587732380013,-1.7491,-9.352,0.5049,False,66,25.0,fine_exam
widowx_carrot_on_wheel_clean,set the carrot on the black tire,unknown,,0.9328553246911275,-1.6927,-9.2965,0.5021,False,66,19.4,fine_exam
widowx_carrot_on_wheel_clean,place the carrot on the black wheel,unknown,,0.9356308940275505,-1.6772,-9.2048,0.5043,False,66,27.8,fine_exam
widowx_carrot_on_wheel_clean,drop the carrot on the black tire,unknown,,0.9396514195880361,-1.6547,-9.3849,0.4953,False,66,33.3,fine_exam
widowx_carrot_on_wheel_clean,place the carrot onto the black tire,unknown,,0.9441375504520123,-1.6297,-8.9929,0.5085,False,66,36.1,fine_exam
widowx_carrot_on_wheel_clean,place the orange carrot on the black tire,unknown,,0.9506378979945956,-1.5934,-8.8565,0.5106,False,66,19.4,fine_exam
widowx_carrot_on_wheel_clean,put the carrot on the black wheel,unknown,,0.952168236409783,-1.5849,-9.0313,0.503,False,66,38.9,fine_exam
widowx_carrot_on_wheel_clean,put the carrot down on the black tire,unknown,,0.9532136887392608,-1.579,-9.129,0.4986,False,66,19.4,fine_exam
widowx_carrot_on_wheel_clean,place the carrot on the black tire,unknown,,0.9533156909306065,-1.5784,-8.818,0.5108,False,66,16.7,fine_exam
widowx_carrot_on_wheel_clean,put the carrot on the black tire,unknown,,0.9629967998133188,-1.5244,-9.0391,0.4973,False,66,19.4,fine_exam
widowx_carrot_on_wheel_clean,place the carrot on top of the black tire,unknown,,0.9961857657778836,-1.3391,-8.6444,0.4965,False,66,30.6,fine_exam
widowx_carrot_on_wheel_clean,put the orange carrot on top of the black wheel,search,,1.0,,,,True,12,50.0,probe
widowx_carrot_on_wheel_clean,Transfer the orange carrot over to the black wheel.,rephrased,natural,1.0,,,,True,6,50.0,loop_claude
widowx_carrot_on_wheel_clean,put the orange carrot on the black wheel,unknown,,1.0,-1.3178,-8.6357,0.4949,False,72,30.6,fine_exam
widowx_carrot_on_wheel_clean,Put the orange carrot on the black wheel.,rephrased,original,1.0,,,,True,6,50.0,loop_claude
widowx_coke_can_on_plate_clean,Pick up the red tin of cola and put it on the plate.,rephrased,adversarial,0.0,,,,True,6,0.0,loop_qwen
widowx_coke_can_on_plate_clean,Grab the red soda can and put it on the plate.,rephrased,natural,0.0,,,,True,18,0.0,loop_qwen
widowx_coke_can_on_plate_clean,Put the coke can on the dish.,rephrased,natural,0.0,,,,True,6,0.0,loop_claude
widowx_coke_can_on_plate_clean,Move the red can of cola onto the green plate.,rephrased,adversarial,0.0,,,,True,6,0.0,loop_claude
widowx_coke_can_on_plate_clean,Pick up the red can of cola and put it on the green plate.,rephrased,adversarial,0.0,,,,True,6,0.0,loop_qwen
widowx_coke_can_on_plate_clean,place red coke can on plate,rephrased,natural,0.0,,,,True,6,0.0,loop_claude
widowx_coke_can_on_plate_clean,"Assuming the plate is readily accessible, proceed to transport the red tin of cola directly onto its surface.",adversarial,,0.0,-3.4055,-9.1488,0.6592,False,136,0.0,generated_adversarial
widowx_coke_can_on_plate_clean,"Having acquired the can of coke, navigate it toward the shallow ceramic platter and relinquish your grip such that it remains there.",adversarial,,0.17959990178993537,-2.7046,-11.2563,0.5145,False,64,,generated_adversarial
widowx_coke_can_on_plate_clean,Put the red aluminum can on the plate.,rephrased,adversarial,0.22222222222222218,,,,True,6,16.666666666666664,loop_gemini
widowx_coke_can_on_plate_clean,Grab the red soda can and place it on the light green plate.,rephrased,natural,0.22222222222222218,,,,True,6,16.666666666666664,loop_qwen
widowx_coke_can_on_plate_clean,put the red coke can on the dish,rephrased,natural,0.22222222222222218,,,,True,6,16.666666666666664,loop_qwen
widowx_coke_can_on_plate_clean,Place the red soda can on the plate.,rephrased,adversarial,0.22222222222222218,,,,True,6,16.666666666666664,loop_qwen
widowx_coke_can_on_plate_clean,put the red can of cola directly onto the plate,rephrased,adversarial,0.22222222222222218,,,,True,6,16.666666666666664,loop_gemini
widowx_coke_can_on_plate_clean,It is required that the plate becomes the new resting location for the red aluminum can of cola currently occupying the workspace.,adversarial,,0.31122867785098296,-2.1909,-10.2874,0.5072,False,64,,generated_adversarial
widowx_coke_can_on_plate_clean,Ensure that the plate is made to bear the weight of the red aluminum beverage cylinder without delay.,adversarial,,0.3160338360369173,-2.1722,-9.3051,0.5441,False,136,0.0,generated_adversarial
widowx_coke_can_on_plate_clean,"If it is at all possible for you to do so, please relocate the cylindrical red object containing the sugary carbonated beverage so that it rests entirely upon the flat dining crockery.",adversarial,,0.34048667516309095,-2.0768,-9.4711,0.5292,False,64,,generated_adversarial
widowx_coke_can_on_plate_clean,Put the red soda can on the plate.,rephrased,adversarial,0.44444444444444436,,,,True,6,33.33333333333333,loop_qwen
widowx_coke_can_on_plate_clean,Pick up the red can and place it on the green plate.,rephrased,natural,0.44444444444444436,,,,True,6,33.33333333333333,loop_claude
widowx_coke_can_on_plate_clean,Put the red can on the plate.,rephrased,adversarial,0.44444444444444436,,,,True,6,33.33333333333333,loop_claude
widowx_coke_can_on_plate_clean,Put the coke can on the plate.,rephrased,original,0.44444444444444436,,,,True,6,33.33333333333333,loop_claude
widowx_coke_can_on_plate_clean,Pick up the red coke can and put it on the plate.,rephrased,natural,0.44444444444444436,,,,True,6,33.33333333333333,loop_claude
widowx_coke_can_on_plate_clean,Put the red coke can on the plate.,rephrased,adversarial,0.44444444444444436,,,,True,6,33.33333333333333,loop_claude
widowx_coke_can_on_plate_clean,"Provided you can firmly grasp the cola can, initiate a trajectory that terminates with the object being safely deposited on the dish.",adversarial,,0.5015850672720882,-1.4481,-9.3995,0.4764,False,64,,generated_adversarial
widowx_coke_can_on_plate_clean,pick up the red soda can and put it on the plate,search,,0.5555555555555556,,,,True,12,41.66666666666667,probe
widowx_coke_can_on_plate_clean,put the coke can on the light green plate,search,,0.5555555555555556,,,,True,12,41.66666666666667,probe
widowx_coke_can_on_plate_clean,put the coke can on the green plate,search,,0.5555555555555556,,,,True,24,41.66666666666667,probe
widowx_coke_can_on_plate_clean,"The carbonated beverage container, which is branded with the Coca-Cola logo, must be deposited atop the circular piece of diningware.",adversarial,,0.5901916155502648,-1.1023,-8.5789,0.4781,False,64,,generated_adversarial
widowx_coke_can_on_plate_clean,Move the coke to the dish.,natural,,0.6074279262589023,-1.035,-8.8942,0.4598,False,64,,generated_natural
widowx_coke_can_on_plate_clean,put the coke can on the dish,unknown,,0.6094590238239028,-1.0271,-9.231,0.4459,False,160,30.6,fine_exam
widowx_coke_can_on_plate_clean,I would appreciate it if you could take the red thing you would drink from when thirsty and see to it that it is placed squarely onto the dish.,adversarial,,0.6283685105545125,-0.9533,-9.5324,0.4275,False,64,,generated_adversarial
widowx_coke_can_on_plate_clean,put the red aluminum can on the plate,rephrased,adversarial,0.6666666666666666,,,,True,18,50.0,loop_gemini
widowx_coke_can_on_plate_clean,Could I kindly request that you physically convey the item associated with a popular fizzy drink until it is fully supported by the plate?,adversarial,,0.6752368494850393,-0.7704,-8.3987,0.4559,False,64,,generated_adversarial
widowx_coke_can_on_plate_clean,move the can to the plate,unknown,,0.707453778883455,-0.6447,-9.0206,0.4203,False,64,16.7,fine_exam
widowx_coke_can_on_plate_clean,put the can on the plate,unknown,,0.7663433820839567,-0.4148,-8.5909,0.4169,False,64,30.6,fine_exam
widowx_coke_can_on_plate_clean,take the coke can and place it on the plate,unknown,,0.7696811175072097,-0.4018,-8.6905,0.4119,False,64,36.1,fine_exam
widowx_coke_can_on_plate_clean,take the coke can and put it on the plate,unknown,,0.7713715600163418,-0.3952,-8.6713,0.412,False,64,30.6,fine_exam
widowx_coke_can_on_plate_clean,Your objective entails separating the Coca-Cola can from its current resting place and ultimately situating it upon the plate.,adversarial,,0.776592495681471,-0.3748,-8.259,0.4264,False,64,,generated_adversarial
widowx_coke_can_on_plate_clean,Place the coke can on the plate.,rephrased,natural,0.7777777777777778,,,,True,12,58.333333333333336,pre_redo_loop_claude
widowx_coke_can_on_plate_clean,rest the coke can on the plate,search,,0.7777777777777778,,,,True,12,58.333333333333336,probe
widowx_coke_can_on_plate_clean,Grab that red aluminum can and place it on the plate.,search,,0.7777777777777778,,,,True,12,58.333333333333336,probe
widowx_coke_can_on_plate_clean,Transfer the can of coke over to the plate.,natural,,0.7915238402455019,-0.3166,-8.8354,0.3986,False,64,,generated_natural
widowx_coke_can_on_plate_clean,put the pepsi can on the plate,unknown,,0.7967667276332289,-0.2961,-8.554,0.4079,False,64,58.3,fine_exam
widowx_coke_can_on_plate_clean,coke on plate,unknown,,0.7994334516545615,-0.2857,-7.5715,0.4455,False,64,50.0,fine_exam
widowx_coke_can_on_plate_clean,put the coke down on the plate,unknown,,0.8119935092764817,-0.2367,-7.9387,0.4268,False,172,66.7,fine_exam
widowx_coke_can_on_plate_clean,put a coke can on the plate,unknown,,0.8125950913976113,-0.2343,-8.3661,0.4098,False,64,61.1,fine_exam
widowx_coke_can_on_plate_clean,lay the coke on the plate,unknown,,0.8146724892775946,-0.2262,-7.7635,0.4327,False,64,63.9,fine_exam
widowx_coke_can_on_plate_clean,place the coke on the plate,unknown,,0.8152286636508121,-0.2241,-7.8432,0.4294,False,64,63.9,fine_exam
widowx_coke_can_on_plate_clean,set the pepsi can on the plate,unknown,,0.8198709617588746,-0.2059,-8.2995,0.4099,False,64,47.2,fine_exam
widowx_coke_can_on_plate_clean,move the coke can to the plate,unknown,,0.8225754783394803,-0.1954,-8.1913,0.4132,False,64,41.7,fine_exam
widowx_coke_can_on_plate_clean,put the coke can down on the plate,unknown,,0.823655444042599,-0.1912,-8.2662,0.4099,False,64,58.3,fine_exam
widowx_coke_can_on_plate_clean,set the coke on the plate,unknown,,0.8260569927252422,-0.1818,-7.7637,0.4288,False,64,75.0,fine_exam
widowx_coke_can_on_plate_clean,drop the coke can on the plate,unknown,,0.8277948458607107,-0.175,-8.153,0.4129,False,64,52.8,fine_exam
widowx_coke_can_on_plate_clean,set the coke can down on the plate,unknown,,0.8323118947129576,-0.1574,-8.1037,0.4133,False,64,61.1,fine_exam
widowx_coke_can_on_plate_clean,put the red can on the yellow plate,unknown,,0.8349368901022116,-0.1472,-8.4783,0.3977,False,64,33.3,fine_exam
widowx_coke_can_on_plate_clean,put the coke on the plate,unknown,,0.8373091463542552,-0.1379,-7.7406,0.4258,False,70,63.9,fine_exam
widowx_coke_can_on_plate_clean,drop the coke can onto the plate,unknown,,0.8411515437007546,-0.1229,-8.0069,0.4141,False,64,63.9,fine_exam
widowx_coke_can_on_plate_clean,pick up the coke can and place it on the plate,unknown,,0.8461538603501827,-0.1034,-8.2694,0.402,False,64,55.6,fine_exam
widowx_coke_can_on_plate_clean,put the coke onto the plate,unknown,,0.8476708573313564,-0.0975,-7.5759,0.4287,False,64,66.7,fine_exam
widowx_coke_can_on_plate_clean,put the cola can on the plate,unknown,,0.8490339471140885,-0.0921,-7.934,0.4142,False,64,44.4,fine_exam
widowx_coke_can_on_plate_clean,put the red coke can on the plate,unknown,,0.8502594166220073,-0.0874,-8.0482,0.4093,False,88,61.1,fine_exam
widowx_coke_can_on_plate_clean,place the red can on the plate,unknown,,0.850578548845206,-0.0861,-7.9725,0.4122,False,64,41.7,fine_exam
widowx_coke_can_on_plate_clean,pick up the coke can and put it on the plate,unknown,,0.8511099420158622,-0.084,-8.1125,0.4065,False,64,38.9,fine_exam
widowx_coke_can_on_plate_clean,put the soda can on the plate,unknown,,0.8553356915790824,-0.0675,-8.1093,0.4051,False,64,47.2,fine_exam
widowx_coke_can_on_plate_clean,lay the coke can on the plate,unknown,,0.8568851410025428,-0.0615,-7.9219,0.412,False,64,61.1,fine_exam
widowx_coke_can_on_plate_clean,stick the coke can on the plate,unknown,,0.8621159612142946,-0.0411,-7.7666,0.4163,False,64,55.6,fine_exam
widowx_coke_can_on_plate_clean,Just pop the coke onto the plate for me.,natural,,0.8628231672328659,-0.0383,-7.7458,0.4168,False,64,,generated_natural
widowx_coke_can_on_plate_clean,place coke can on plate,unknown,,0.8631355502214311,-0.0371,-7.6232,0.4215,False,172,61.1,fine_exam
widowx_coke_can_on_plate_clean,put the coke can on top of the plate,unknown,,0.8641051344245465,-0.0333,-7.993,0.4067,False,64,38.9,fine_exam
widowx_coke_can_on_plate_clean,put the coke can on the plate.,unknown,,0.864806045709501,-0.0306,-8.0366,0.4047,False,64,47.2,fine_exam
widowx_coke_can_on_plate_clean,Take the coke can and leave it on the plate.,natural,,0.8657806482701392,-0.0268,-8.3037,0.3939,False,64,,generated_natural
widowx_coke_can_on_plate_clean,please put the coke can on the plate,unknown,,0.866892957706508,-0.0224,-7.853,0.4112,False,64,61.1,fine_exam
widowx_coke_can_on_plate_clean,place the coke can on the plate,unknown,,0.8675253839465896,-0.02,-7.7837,0.4137,False,64,52.8,fine_exam
widowx_coke_can_on_plate_clean,Set the Coca-Cola down on the plate.,natural,,0.8675856858141804,-0.0197,-7.1621,0.4381,False,64,,generated_natural
widowx_coke_can_on_plate_clean,Shift the cola can over to the plate.,natural,,0.8677009738119172,-0.0193,-7.8351,0.4117,False,64,,generated_natural
widowx_coke_can_on_plate_clean,place the coke can on the yellow plate,unknown,,0.8714747866522963,-0.0046,-7.8422,0.4101,False,64,33.3,fine_exam
widowx_coke_can_on_plate_clean,Put the cola on the dish.,natural,,0.8728177752988029,0.0007,-7.6505,0.4171,False,64,,generated_natural
widowx_coke_can_on_plate_clean,set the coke can on the plate,unknown,,0.8736210180954133,0.0038,-7.7783,0.4118,False,64,63.9,fine_exam
widowx_coke_can_on_plate_clean,put the coke can on the yellow plate,unknown,,0.8759320995460985,0.0128,-8.0054,0.4021,False,64,41.7,fine_exam
widowx_coke_can_on_plate_clean,put the coke can on the plate,unknown,,0.8838666921406789,0.0438,-7.8338,0.4061,False,166,61.1,fine_exam
widowx_coke_can_on_plate_clean,Put the coke can on the plate,unknown,,0.8854332712971458,0.0499,-7.7137,0.4103,False,64,58.3,fine_exam
widowx_coke_can_on_plate_clean,put the coke can on plate,unknown,,0.8874367848059418,0.0577,-7.5969,0.4142,False,64,47.2,fine_exam
widowx_coke_can_on_plate_clean,Would you mind moving the can of Coca-Cola onto the plate?,natural,,0.8877577063655334,0.059,-7.7683,0.4074,False,64,,generated_natural
widowx_coke_can_on_plate_clean,Put the coke on the plate.,rephrased,natural,0.8888888888888887,,,,True,6,66.66666666666666,loop_claude
widowx_coke_can_on_plate_clean,put the red can on the plate,rephrased,adversarial,0.8888888888888887,,,,True,18,66.66666666666666,loop_gemini
widowx_coke_can_on_plate_clean,Put the red coke can onto the light green plate.,rephrased,adversarial,0.8888888888888887,,,,True,6,66.66666666666666,loop_claude
widowx_coke_can_on_plate_clean,Grab that red aluminum can and set it on the plate.,natural,,0.8922254696446303,0.0764,-7.9664,0.398,False,148,66.66666666666666,generated_natural
widowx_coke_can_on_plate_clean,put coke can on plate,unknown,,0.8939627441404187,0.0832,-7.5815,0.4126,False,64,61.1,fine_exam
widowx_coke_can_on_plate_clean,put the coke can onto the plate,unknown,,0.8956813226872907,0.0899,-7.6558,0.409,False,64,44.4,fine_exam
widowx_coke_can_on_plate_clean,coke can on plate,unknown,,0.8969456205926672,0.0948,-7.4288,0.4175,False,64,55.6,fine_exam
widowx_coke_can_on_plate_clean,set coke can on plate,unknown,,0.9011170531452366,0.1111,-7.3843,0.4178,False,64,52.8,fine_exam
widowx_coke_can_on_plate_clean,Lift the Coke can up and set it down on the plate.,natural,,0.9046152842606003,0.1248,-7.885,0.397,False,64,,generated_natural
widowx_coke_can_on_plate_clean,Can you place the soda can onto the plate?,natural,,0.91207951300564,0.1539,-7.7651,0.3991,False,64,,generated_natural
widowx_coke_can_on_plate_clean,Position the Coca-Cola can on top of the plate.,natural,,0.9121410659015617,0.1541,-7.5823,0.4063,False,64,,generated_natural
widowx_coke_can_on_plate_clean,"On the plate, please put the coke can.",natural,,0.9293509357191683,0.2213,-7.4884,0.404,False,64,,generated_natural
widowx_coke_can_on_plate_clean,Stick the Coke on the plate.,natural,,0.9577262537815695,0.332,-6.8959,0.4175,False,64,,generated_natural
widowx_coke_can_on_plate_clean,Drop the Coke can onto that plate.,natural,,0.9901375089662205,0.4585,-7.2407,0.3928,False,64,,generated_natural
widowx_coke_can_on_plate_clean,Pick up the red soda can and rest it on the plate.,natural,,1.0,0.497,-7.3671,0.3844,False,64,,generated_natural
widowx_coke_can_on_ramekin_clean,"Taking care to grasp the object from which one might drink a sweet carbonated beverage, kindly relocate it entirely inside the ramekin.",adversarial,,0.0,-3.3729,-8.3761,0.6867,False,64,,generated_adversarial
widowx_coke_can_on_ramekin_clean,pick up the can and put it down in the ramekin,rephrased,adversarial,0.0,,,,True,6,0.0,loop_gemini
widowx_coke_can_on_ramekin_clean,Place the cola can upright in the white bowl.,rephrased,natural,0.0,,,,True,6,0.0,loop_claude
widowx_coke_can_on_ramekin_clean,Pick up the red can and put it in the ramekin.,rephrased,adversarial,0.0,,,,True,6,0.0,loop_qwen
widowx_coke_can_on_ramekin_clean,pick up the red can and put it in the ramekin,search,,0.0,,,,True,12,0.0,probe
widowx_coke_can_on_ramekin_clean,"It is strictly required that the Coca-Cola vessel be grasped, conveyed to, and finally released within the interior volume of the ramekin.",adversarial,,0.01720175137535587,-3.2998,-9.2882,0.6444,False,64,,generated_adversarial
widowx_coke_can_on_ramekin_clean,"Provided that you have successfully identified the red can of cola, your objective is to elevate it and subsequently deposit it directly into the center of the ramekin.",adversarial,,0.09276845454251088,-2.9788,-9.4282,0.6105,False,64,,generated_adversarial
widowx_coke_can_on_ramekin_clean,Move the Coca-Cola can over to the ramekin.,natural,,0.14768958480432243,-2.7455,-8.8988,0.6107,False,64,,generated_natural
widowx_coke_can_on_ramekin_clean,Pick up the red can and put it in the white ramekin.,rephrased,adversarial,0.21422450728363324,,,,True,6,16.666666666666664,loop_qwen
widowx_coke_can_on_ramekin_clean,Put the cola can inside the white bowl.,rephrased,natural,0.21422450728363324,,,,True,6,16.666666666666664,loop_claude
widowx_coke_can_on_ramekin_clean,put the coke can in the ramekin,search,,0.21422450728363324,,,,True,12,16.666666666666664,probe
widowx_coke_can_on_ramekin_clean,pick up the cola can and put it down in the bowl,rephrased,adversarial,0.21422450728363324,,,,True,6,16.666666666666664,loop_gemini
widowx_coke_can_on_ramekin_clean,"As soon as you are ready to begin, navigate the Coke can through the air such that its trajectory ends exclusively inside the ramekin.",adversarial,,0.3024651410387371,-2.0881,-8.6911,0.5608,False,64,,generated_adversarial
widowx_coke_can_on_ramekin_clean,I would be most grateful if you were to transport the cylindrical aluminum soda container so that it comes to rest within the confines of the ramekin.,adversarial,,0.30625399200260295,-2.072,-7.6744,0.5993,False,64,,generated_adversarial
widowx_coke_can_on_ramekin_clean,put the can in the white bowl,search,,0.3213367609254499,,,,True,12,25.0,probe
widowx_coke_can_on_ramekin_clean,pick up the red can and put it in the white bowl,search,,0.3213367609254499,,,,True,12,25.0,probe
widowx_coke_can_on_ramekin_clean,Coke can into the ramekin.,natural,,0.3673500594834624,-1.8125,-8.3671,0.5492,False,64,,generated_natural
widowx_coke_can_on_ramekin_clean,Can you put the can of Coke in the ramekin for me?,natural,,0.37733357965496983,-1.7701,-8.0426,0.5582,False,64,,generated_natural
widowx_coke_can_on_ramekin_clean,"Regardless of the current arrangement of the workspace, your sole priority is to see that the Coca-Cola can ends up situated inside the ramekin.",adversarial,,0.37993810965622205,-1.759,-8.3654,0.5445,False,64,,generated_adversarial
widowx_coke_can_on_ramekin_clean,Set the soda can down inside the little ceramic ramekin.,natural,,0.42304618738760846,-1.5759,-8.232,0.5336,False,64,,generated_natural
widowx_coke_can_on_ramekin_clean,put the red can upright in the white bowl,rephrased,natural,0.4284490145672665,,,,True,6,33.33333333333333,loop_qwen
widowx_coke_can_on_ramekin_clean,place the red cola can standing up inside the white bowl,rephrased,natural,0.4284490145672665,,,,True,6,33.33333333333333,loop_qwen
widowx_coke_can_on_ramekin_clean,Pick up the red coke can and place it upright in the white bowl.,rephrased,natural,0.4284490145672665,,,,True,6,33.33333333333333,loop_claude
widowx_coke_can_on_ramekin_clean,Drop the red aluminum can into the ramekin.,natural,,0.44129319085464036,-1.4984,-8.086,0.5325,False,64,,generated_natural
widowx_coke_can_on_ramekin_clean,Grab the Coke and stick it in the ramekin.,natural,,0.4440346994386204,-1.4868,-6.9779,0.575,False,64,,generated_natural
widowx_coke_can_on_ramekin_clean,Please transfer the Coke into the ramekin.,natural,,0.4664745117456208,-1.3915,-7.1876,0.5583,False,64,,generated_natural
widowx_coke_can_on_ramekin_clean,"Should you be capable of manipulating the cylindrical cola container, proceed to hoist it and guide it downward until it is securely housed in the ramekin.",adversarial,,0.4780544042806145,-1.3423,-7.1675,0.5547,False,136,0.0,generated_adversarial
widowx_coke_can_on_ramekin_clean,Identify the object containing the carbonated cola and ensure its complete containment within the walls of the ramekin.,adversarial,,0.488475726947676,-1.298,-7.5981,0.5339,False,64,,generated_adversarial
widowx_coke_can_on_ramekin_clean,"You are hereby authorized and directed to execute a spatial translation of the red soda can, terminating only when it is nestled within the ramekin.",adversarial,,0.5300462849381128,-1.1214,-7.552,0.5201,False,64,,generated_adversarial
widowx_coke_can_on_ramekin_clean,Put the cola can upright in the white bowl.,rephrased,natural,0.5355612682090832,,,,True,12,41.66666666666667,pre_redo_loop_claude
widowx_coke_can_on_ramekin_clean,put coke can on ramekin,unknown,,0.5385496528937966,-1.0853,-7.7329,0.5098,False,64,0.0,fine_exam
widowx_coke_can_on_ramekin_clean,Take the can of soda and put it in the ramekin.,natural,,0.5888602623476988,-0.8716,-8.3167,0.468,False,64,,generated_natural
widowx_coke_can_on_ramekin_clean,"The ramekin is to serve as the final receptacle for the branded red beverage cylinder, so please orchestrate its immediate insertion.",adversarial,,0.6087232652377011,-0.7873,-6.9251,0.5152,False,64,,generated_adversarial
widowx_coke_can_on_ramekin_clean,Go ahead and seat the Coke can in the ramekin.,natural,,0.6220336368300979,-0.7307,-8.0723,0.4652,False,64,,generated_natural
widowx_coke_can_on_ramekin_clean,pick up the can and place it upright inside the white dish,unknown,,0.6259364421713366,-0.7141,-7.5912,0.4826,False,64,2.8,fine_exam
widowx_coke_can_on_ramekin_clean,Place the Coke can inside the ramekin.,natural,,0.627393719398621,-0.708,-7.5842,0.4823,False,64,,generated_natural
widowx_coke_can_on_ramekin_clean,place the red soda can upright in the white bowl,rephrased,natural,0.6426735218508998,,,,True,6,50.0,loop_qwen
widowx_coke_can_on_ramekin_clean,Grab the red cola can and set it upright in the white bowl.,rephrased,natural,0.6426735218508998,,,,True,6,50.0,loop_claude
widowx_coke_can_on_ramekin_clean,place the coke can standing up inside the white bowl,rephrased,natural,0.6426735218508998,,,,True,6,50.0,loop_claude
widowx_coke_can_on_ramekin_clean,Put the red coke can in the white bowl.,rephrased,adversarial,0.6426735218508998,,,,True,6,50.0,loop_claude
widowx_coke_can_on_ramekin_clean,place the red can in the white bowl,rephrased,natural,0.6426735218508998,,,,True,18,50.0,loop_qwen
widowx_coke_can_on_ramekin_clean,Pick up the red can and leave it inside the ramekin.,natural,,0.6508147525797049,-0.6085,-8.2942,0.4457,False,64,,generated_natural
widowx_coke_can_on_ramekin_clean,place the red cola can inside the white ramekin,unknown,,0.6784548352756093,-0.4911,-7.0699,0.4834,False,64,22.2,fine_exam
widowx_coke_can_on_ramekin_clean,place the coke can inside the white ramekin,unknown,,0.6986882374567716,-0.4051,-7.2222,0.4698,False,64,22.2,fine_exam
widowx_coke_can_on_ramekin_clean,I need the Coke resting in the ramekin.,natural,,0.7615431891285223,-0.1381,-6.7588,0.4644,False,64,,generated_natural
widowx_coke_can_on_ramekin_clean,The Coke can goes in the ramekin.,natural,,0.7731091010026854,-0.089,-8.0373,0.4099,False,64,,generated_natural
widowx_coke_can_on_ramekin_clean,Insert the soda can into the ramekin.,natural,,0.7787870417565657,-0.0649,-7.7215,0.4201,False,64,,generated_natural
widowx_coke_can_on_ramekin_clean,pick up the red can and place it vertically inside the white bowl,unknown,,0.7798383368273641,-0.0604,-7.1827,0.4409,False,64,33.3,fine_exam
widowx_coke_can_on_ramekin_clean,Shift the cola into the ramekin.,natural,,0.8134546657355265,0.0824,-6.7146,0.4467,False,64,,generated_natural
