task,phrase,kind,base_kind,score,logit,z,grip,proxy_imputed,n_ctx,gt_success,source
widowx_coke_can_on_plate_clean,Put the coke can on the plate.,rephrased,original,0.33333333333333326,,,,True,6,33.33333333333333,loop_claude
widowx_coke_can_on_plate_clean,Pick up the red coke can and put it on the plate.,rephrased,natural,0.33333333333333326,,,,True,6,33.33333333333333,loop_claude
widowx_coke_can_on_plate_clean,Put the red coke can on the plate.,rephrased,adversarial,0.33333333333333326,,,,True,6,33.33333333333333,loop_claude
widowx_coke_can_on_plate_clean,Put the red tin of cola on the green plate.,rephrased,adversarial,0.33333333333333326,,,,True,6,33.33333333333333,loop_qwen
widowx_coke_can_on_plate_clean,Place the red aluminum soda can on the yellow-green plate.,rephrased,adversarial,0.33333333333333326,,,,True,6,33.33333333333333,loop_qwen
widowx_coke_can_on_plate_clean,Ensure that the plate is made to bear the weight of the red aluminum beverage cylinder without delay.,adversarial,,0.3507134116859077,-2.1722,-9.3051,0.5441,False,208,0.0,generated_adversarial
widowx_coke_can_on_plate_clean,pick up the red soda can and put it on the plate,search,,0.41666666666666674,,,,True,12,41.66666666666667,probe
widowx_coke_can_on_plate_clean,put the coke can on the green plate,search,,0.41666666666666674,,,,True,24,41.66666666666667,probe
widowx_coke_can_on_plate_clean,put the coke can on the light green plate,search,,0.41666666666666674,,,,True,12,41.66666666666667,probe
widowx_coke_can_on_plate_clean,Put the coke down on the plate.,search,,0.41666666666666674,,,,True,12,41.66666666666667,probe
widowx_coke_can_on_plate_clean,put the coke can on the plate or the dish,search,,0.41666666666666674,,,,True,36,41.66666666666667,probe
widowx_coke_can_on_plate_clean,put the red aluminum can on the plate,rephrased,adversarial,0.5,,,,True,6,50.0,loop_gemini
widowx_coke_can_on_plate_clean,take the coke can and set it on the plate,search,,0.5,,,,True,12,50.0,probe
widowx_coke_can_on_plate_clean,set that red aluminum can on the plate.,rephrased,natural,0.5,,,,True,18,50.0,loop_gemini
widowx_coke_can_on_plate_clean,Place the coke can on the plate.,rephrased,natural,0.5833333333333334,,,,True,12,58.333333333333336,pre_redo_loop_claude
widowx_coke_can_on_plate_clean,rest the coke can on the plate,search,,0.5833333333333334,,,,True,12,58.333333333333336,probe
widowx_coke_can_on_plate_clean,Grab that red aluminum can and place it on the plate.,search,,0.5833333333333334,,,,True,12,58.333333333333336,probe
widowx_coke_can_on_plate_clean,Put the coke on the plate.,rephrased,natural,0.6666666666666665,,,,True,6,66.66666666666666,loop_claude
widowx_coke_can_on_plate_clean,Put the red coke can onto the light green plate.,rephrased,adversarial,0.6666666666666665,,,,True,6,66.66666666666666,loop_claude
widowx_coke_can_on_plate_clean,put the red can on the plate,rephrased,adversarial,0.6666666666666665,,,,True,30,66.66666666666666,loop_gemini
widowx_coke_can_on_plate_clean,put the coke can on the dish,unknown,,0.676337243531972,-1.0271,-9.231,0.4459,False,262,30.6,fine_exam
widowx_coke_can_on_plate_clean,move the can to the plate,unknown,,0.7850853298294331,-0.6447,-9.0206,0.4203,False,64,16.7,fine_exam
widowx_coke_can_on_plate_clean,put the can on the plate,unknown,,0.850437109595397,-0.4148,-8.5909,0.4169,False,64,30.6,fine_exam
widowx_coke_can_on_plate_clean,take the coke can and place it on the plate,unknown,,0.8541411072187945,-0.4018,-8.6905,0.4119,False,64,36.1,fine_exam
widowx_coke_can_on_plate_clean,take the coke can and put it on the plate,unknown,,0.8560170483112772,-0.3952,-8.6713,0.412,False,64,30.6,fine_exam
widowx_coke_can_on_plate_clean,put the pepsi can on the plate,unknown,,0.8841989227173253,-0.2961,-8.554,0.4079,False,64,58.3,fine_exam
widowx_coke_can_on_plate_clean,coke on plate,unknown,,0.8871582763462735,-0.2857,-7.5715,0.4455,False,64,50.0,fine_exam
widowx_coke_can_on_plate_clean,put the coke down on the plate,unknown,,0.9010965960996073,-0.2367,-7.9387,0.4268,False,274,66.7,fine_exam
widowx_coke_can_on_plate_clean,put a coke can on the plate,unknown,,0.9017641920784315,-0.2343,-8.3661,0.4098,False,64,61.1,fine_exam
widowx_coke_can_on_plate_clean,lay the coke on the plate,unknown,,0.9040695506028679,-0.2262,-7.7635,0.4327,False,64,63.9,fine_exam
widowx_coke_can_on_plate_clean,place the coke on the plate,unknown,,0.9046867560716538,-0.2241,-7.8432,0.4294,False,64,63.9,fine_exam
widowx_coke_can_on_plate_clean,set the pepsi can on the plate,unknown,,0.9098384709258552,-0.2059,-8.2995,0.4099,False,64,47.2,fine_exam
widowx_coke_can_on_plate_clean,move the coke can to the plate,unknown,,0.9128397642330519,-0.1954,-8.1913,0.4132,False,64,41.7,fine_exam
widowx_coke_can_on_plate_clean,put the coke can down on the plate,unknown,,0.9140382386147643,-0.1912,-8.2662,0.4099,False,64,58.3,fine_exam
widowx_coke_can_on_plate_clean,set the coke on the plate,unknown,,0.9167033182226365,-0.1818,-7.7637,0.4288,False,64,75.0,fine_exam
widowx_coke_can_on_plate_clean,drop the coke can on the plate,unknown,,0.9186318724869273,-0.175,-8.153,0.4129,False,64,52.8,fine_exam
widowx_coke_can_on_plate_clean,set the coke can down on the plate,unknown,,0.9236445940157018,-0.1574,-8.1037,0.4133,False,64,61.1,fine_exam
widowx_coke_can_on_plate_clean,put the red can on the yellow plate,unknown,,0.9265576399735956,-0.1472,-8.4783,0.3977,False,64,33.3,fine_exam
widowx_coke_can_on_plate_clean,put the coke on the plate,unknown,,0.9291902127828258,-0.1379,-7.7406,0.4258,False,76,63.9,fine_exam
widowx_coke_can_on_plate_clean,drop the coke can onto the plate,unknown,,0.933454250771107,-0.1229,-8.0069,0.4141,False,64,63.9,fine_exam
widowx_coke_can_on_plate_clean,pick up the coke can and place it on the plate,unknown,,0.9390054903486603,-0.1034,-8.2694,0.402,False,64,55.6,fine_exam
widowx_coke_can_on_plate_clean,put the coke onto the plate,unknown,,0.9406889530862468,-0.0975,-7.5759,0.4287,False,64,66.7,fine_exam
widowx_coke_can_on_plate_clean,put the cola can on the plate,unknown,,0.9422016198124777,-0.0921,-7.934,0.4142,False,64,44.4,fine_exam
widowx_coke_can_on_plate_clean,put the red coke can on the plate,unknown,,0.9435615646760684,-0.0874,-8.0482,0.4093,False,94,61.1,fine_exam
widowx_coke_can_on_plate_clean,place the red can on the plate,unknown,,0.9439157164725357,-0.0861,-7.9725,0.4122,False,64,41.7,fine_exam
widowx_coke_can_on_plate_clean,pick up the coke can and put it on the plate,unknown,,0.9445054214046547,-0.084,-8.1125,0.4065,False,64,38.9,fine_exam
widowx_coke_can_on_plate_clean,put the soda can on the plate,unknown,,0.9491948782831708,-0.0675,-8.1093,0.4051,False,64,47.2,fine_exam
widowx_coke_can_on_plate_clean,lay the coke can on the plate,unknown,,0.9509143545909959,-0.0615,-7.9219,0.412,False,64,61.1,fine_exam
widowx_coke_can_on_plate_clean,stick the coke can on the plate,unknown,,0.9567191722819876,-0.0411,-7.7666,0.4163,False,64,55.6,fine_exam
widowx_coke_can_on_plate_clean,place coke can on plate,unknown,,0.9578506446068956,-0.0371,-7.6232,0.4215,False,280,61.1,fine_exam
widowx_coke_can_on_plate_clean,put the coke can on top of the plate,unknown,,0.9589266249134841,-0.0333,-7.993,0.4067,False,64,38.9,fine_exam
widowx_coke_can_on_plate_clean,put the coke can on the plate.,unknown,,0.9597044498170392,-0.0306,-8.0366,0.4047,False,64,47.2,fine_exam
widowx_coke_can_on_plate_clean,please put the coke can on the plate,unknown,,0.9620203664781688,-0.0224,-7.853,0.4112,False,64,61.1,fine_exam
widowx_coke_can_on_plate_clean,place the coke can on the plate,unknown,,0.9627221912165579,-0.02,-7.7837,0.4137,False,64,52.8,fine_exam
widowx_coke_can_on_plate_clean,place the coke can on the yellow plate,unknown,,0.9671049766626015,-0.0046,-7.8422,0.4101,False,64,33.3,fine_exam
widowx_coke_can_on_plate_clean,set the coke can on the plate,unknown,,0.9694867221146778,0.0038,-7.7783,0.4118,False,76,63.9,fine_exam
widowx_coke_can_on_plate_clean,put the coke can on the yellow plate,unknown,,0.9720514071826373,0.0128,-8.0054,0.4021,False,64,41.7,fine_exam
widowx_coke_can_on_plate_clean,put the coke can on the plate,unknown,,0.9808566923194413,0.0438,-7.8338,0.4061,False,304,61.1,fine_exam
widowx_coke_can_on_plate_clean,Put the coke can on the plate,unknown,,0.9825951780699871,0.0499,-7.7137,0.4103,False,64,58.3,fine_exam
widowx_coke_can_on_plate_clean,put the coke can on plate,unknown,,0.9848185446146585,0.0577,-7.5969,0.4142,False,64,47.2,fine_exam
widowx_coke_can_on_plate_clean,Grab that red aluminum can and set it on the plate.,natural,,0.9901327097633195,0.0764,-7.9664,0.398,False,274,66.66666666666666,generated_natural
widowx_coke_can_on_plate_clean,put coke can on plate,unknown,,0.9920606218916325,0.0832,-7.5815,0.4126,False,64,61.1,fine_exam
widowx_coke_can_on_plate_clean,put the coke can onto the plate,unknown,,0.9939677864945812,0.0899,-7.6558,0.409,False,64,44.4,fine_exam
widowx_coke_can_on_plate_clean,coke can on plate,unknown,,0.9953708205410057,0.0948,-7.4288,0.4175,False,64,55.6,fine_exam
widowx_coke_can_on_plate_clean,set coke can on plate,unknown,,1.0,0.1111,-7.3843,0.4178,False,64,52.8,fine_exam
widowx_coke_can_on_plate_clean,Put the red coke can onto the plate.,rephrased,adversarial,1.0,,,,True,6,100.0,loop_claude
widowx_coke_can_on_ramekin_clean,pick up the can and put it down in the ramekin,rephrased,adversarial,0.0,,,,True,6,0.0,loop_gemini
widowx_coke_can_on_ramekin_clean,Place the cola can upright in the white bowl.,rephrased,natural,0.0,,,,True,6,0.0,loop_claude
widowx_coke_can_on_ramekin_clean,Pick up the red can and put it in the ramekin.,rephrased,adversarial,0.0,,,,True,6,0.0,loop_qwen
widowx_coke_can_on_ramekin_clean,pick up the red can and put it in the ramekin,search,,0.0,,,,True,12,0.0,probe
widowx_coke_can_on_ramekin_clean,pick up the red can and put it in the white ramekin,search,,0.0,,,,True,12,0.0,probe
widowx_coke_can_on_ramekin_clean,"Should you be capable of manipulating the cylindrical cola container, proceed to hoist it and guide it downward until it is securely housed in the ramekin.",adversarial,,0.0,-1.3423,-7.1675,0.5547,False,208,0.0,generated_adversarial
widowx_coke_can_on_ramekin_clean,put coke can on ramekin,unknown,,0.11590336063627994,-1.0853,-7.7329,0.5098,False,64,0.0,fine_exam
widowx_coke_can_on_ramekin_clean,Put the cola can inside the white bowl.,rephrased,natural,0.21422450728363324,,,,True,6,16.666666666666664,loop_claude
widowx_coke_can_on_ramekin_clean,put the coke can in the ramekin,search,,0.21422450728363324,,,,True,12,16.666666666666664,probe
widowx_coke_can_on_ramekin_clean,pick up the cola can and put it down in the bowl,rephrased,adversarial,0.21422450728363324,,,,True,6,16.666666666666664,loop_gemini
widowx_coke_can_on_ramekin_clean,Pick up the red can and put it in the white ramekin.,rephrased,adversarial,0.21422450728363324,,,,True,6,16.666666666666664,loop_qwen
widowx_coke_can_on_ramekin_clean,place the red cola can upright inside the white bowl.,rephrased,natural,0.21422450728363324,,,,True,6,16.666666666666664,loop_gemini
widowx_coke_can_on_ramekin_clean,put the cola can down in the bowl,rephrased,adversarial,0.21422450728363324,,,,True,6,16.666666666666664,loop_gemini
widowx_coke_can_on_ramekin_clean,put the cola can in the bowl,rephrased,adversarial,0.21422450728363324,,,,True,6,16.666666666666664,loop_gemini
widowx_coke_can_on_ramekin_clean,pick up the can and place it upright inside the white dish,unknown,,0.2833284524355447,-0.7141,-7.5912,0.4826,False,64,2.8,fine_exam
widowx_coke_can_on_ramekin_clean,put the can in the white bowl,search,,0.3213367609254499,,,,True,12,25.0,probe
widowx_coke_can_on_ramekin_clean,pick up the red can and put it in the white bowl,search,,0.3213367609254499,,,,True,24,25.0,probe
widowx_coke_can_on_ramekin_clean,place the red cola can inside the white ramekin,unknown,,0.38394888785063397,-0.4911,-7.0699,0.4834,False,64,22.2,fine_exam
widowx_coke_can_on_ramekin_clean,place the coke can inside the white ramekin,unknown,,0.42271423494255644,-0.4051,-7.2222,0.4698,False,64,22.2,fine_exam
widowx_coke_can_on_ramekin_clean,put the red can upright in the white bowl,rephrased,natural,0.4284490145672665,,,,True,6,33.33333333333333,loop_qwen
widowx_coke_can_on_ramekin_clean,place the red cola can standing up inside the white bowl,rephrased,natural,0.4284490145672665,,,,True,6,33.33333333333333,loop_qwen
widowx_coke_can_on_ramekin_clean,Pick up the red coke can and place it upright in the white bowl.,rephrased,natural,0.4284490145672665,,,,True,6,33.33333333333333,loop_claude
widowx_coke_can_on_ramekin_clean,Place the red cola can standing up inside the white bowl.,rephrased,natural,0.4284490145672665,,,,True,6,33.33333333333333,loop_qwen
widowx_coke_can_on_ramekin_clean,Put the cola can upright in the white bowl.,rephrased,natural,0.5355612682090832,,,,True,12,41.66666666666667,pre_redo_loop_claude
widowx_coke_can_on_ramekin_clean,pick up the red can and place it vertically inside the white bowl,unknown,,0.5781903995775801,-0.0604,-7.1827,0.4409,False,64,33.3,fine_exam
widowx_coke_can_on_ramekin_clean,place the red soda can upright in the white bowl,rephrased,natural,0.6426735218508998,,,,True,6,50.0,loop_qwen
widowx_coke_can_on_ramekin_clean,Grab the red cola can and set it upright in the white bowl.,rephrased,natural,0.6426735218508998,,,,True,6,50.0,loop_claude
widowx_coke_can_on_ramekin_clean,place the coke can standing up inside the white bowl,rephrased,natural,0.6426735218508998,,,,True,6,50.0,loop_claude
widowx_coke_can_on_ramekin_clean,place the red can in the white bowl,rephrased,natural,0.6426735218508998,,,,True,18,50.0,loop_qwen
widowx_coke_can_on_ramekin_clean,Put the red coke can in the white bowl.,rephrased,adversarial,0.6426735218508998,,,,True,6,50.0,loop_claude
widowx_coke_can_on_ramekin_clean,Place the cola can in the white bowl.,search,,0.6426735218508998,,,,True,12,50.0,probe
widowx_coke_can_on_ramekin_clean,place the cola can standing up inside the white bowl,unknown,,0.6469138805767666,0.0919,-6.0918,0.4703,False,274,41.7,fine_exam
widowx_coke_can_on_ramekin_clean,put the soda can upright in the white bowl,unknown,,0.658427389014054,0.1175,-6.4635,0.4534,False,64,27.8,fine_exam
widowx_coke_can_on_ramekin_clean,pick up the soda can and place it upright inside the ceramic bowl.,unknown,,0.6894031916272156,0.1861,-6.2619,0.4553,False,64,27.8,fine_exam
widowx_coke_can_on_ramekin_clean,pick up the red cola can and place it inside the white cup,unknown,,0.7290418905069312,0.274,-6.2077,0.4496,False,64,44.4,fine_exam
widowx_coke_can_on_ramekin_clean,put the red can in the bowl,unknown,,0.7293487917943032,0.2747,-6.6236,0.4333,False,64,55.6,fine_exam
widowx_coke_can_on_ramekin_clean,place the red can upright inside the white bowl,unknown,,0.7433986768389194,0.3058,-6.5897,0.4318,False,250,52.8,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can inside the white cup,unknown,,0.7632450842798677,0.3498,-6.0154,0.4505,False,64,63.9,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can upright inside the white bowl,unknown,,0.7773278905735246,0.3811,-6.1472,0.4426,False,88,50.0,fine_exam
widowx_coke_can_on_ramekin_clean,pick up the coke can and put it in the white cup,unknown,,0.7778480487163777,0.3822,-6.1704,0.4416,False,64,52.8,fine_exam
widowx_coke_can_on_ramekin_clean,move the red can into the white bowl,unknown,,0.7846140256446352,0.3972,-6.2167,0.4384,False,64,22.2,fine_exam
widowx_coke_can_on_ramekin_clean,pick up the red cola can and place it inside the small white bowl,unknown,,0.7939795290822732,0.418,-5.7125,0.4564,False,64,61.1,fine_exam
widowx_coke_can_on_ramekin_clean,pick up the red cola can and place it in the white bowl,unknown,,0.7947252777951923,0.4196,-5.605,0.4604,False,64,58.3,fine_exam
widowx_coke_can_on_ramekin_clean,pick up the red cola can and place it inside the bowl,unknown,,0.7984761183087468,0.4279,-5.9167,0.4475,False,64,52.8,fine_exam
widowx_coke_can_on_ramekin_clean,pick up the red cola can and place it upright inside the white bowl,unknown,,0.8007646060636961,0.433,-5.8,0.4516,False,64,58.3,fine_exam
widowx_coke_can_on_ramekin_clean,pick up the red cola can and set it in the white bowl,unknown,,0.8085240808493388,0.4502,-5.5191,0.4611,False,64,63.9,fine_exam
widowx_coke_can_on_ramekin_clean,put the cola can in the white bowl,unknown,,0.8091948476437046,0.4517,-5.5778,0.4587,False,64,41.7,fine_exam
widowx_coke_can_on_ramekin_clean,set the coke can in the white bowl,unknown,,0.8238557738581402,0.4842,-5.6848,0.4516,False,64,41.7,fine_exam
widowx_coke_can_on_ramekin_clean,pick up the red cola can and place it upright inside the small white bowl,unknown,,0.8260214474059913,0.489,-5.8014,0.4466,False,64,52.8,fine_exam
widowx_coke_can_on_ramekin_clean,pick up the red cola can and put it in the white bowl,unknown,,0.8343570790987832,0.5075,-5.523,0.4559,False,64,44.4,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can inside the ceramic bowl,unknown,,0.8360220297142111,0.5112,-5.5924,0.4529,False,64,69.4,fine_exam
widowx_coke_can_on_ramekin_clean,move the red cola can inside the white bowl,unknown,,0.8447696930061219,0.5306,-5.6042,0.4507,False,64,52.8,fine_exam
widowx_coke_can_on_ramekin_clean,put the coke can in the white bowl,unknown,,0.8462173283070967,0.5338,-5.6924,0.4469,False,64,58.3,fine_exam
widowx_coke_can_on_ramekin_clean,stick the red cola can in the white bowl,unknown,,0.8478263990595931,0.5374,-5.5789,0.4511,False,64,50.0,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can inside the white dish,unknown,,0.848229199249516,0.5382,-5.655,0.448,False,64,52.8,fine_exam
widowx_coke_can_on_ramekin_clean,Pick up the red cola can and place it upright inside the white bowl.,unknown,,0.8496954834539316,0.5415,-5.5207,0.453,False,292,55.6,fine_exam
widowx_coke_can_on_ramekin_clean,put the red can in the white bowl standing vertical,rephrased,natural,0.856898029134533,,,,True,6,66.66666666666666,loop_claude
widowx_coke_can_on_ramekin_clean,Pick up the red cola can and put it in the white bowl.,rephrased,adversarial,0.856898029134533,,,,True,6,66.66666666666666,loop_claude
widowx_coke_can_on_ramekin_clean,put the coke can in the bowl,search,,0.856898029134533,,,,True,12,66.66666666666666,probe
widowx_coke_can_on_ramekin_clean,place the red coke can upright inside the white bowl,rephrased,natural,0.856898029134533,,,,True,6,66.66666666666666,loop_claude
widowx_coke_can_on_ramekin_clean,Place the red can in the white bowl.,rephrased,natural,0.856898029134533,,,,True,18,66.66666666666666,loop_qwen
widowx_coke_can_on_ramekin_clean,place the red cola can inside the bowl,unknown,,0.8597715108471929,0.5638,-5.6959,0.4441,False,64,61.1,fine_exam
widowx_coke_can_on_ramekin_clean,pick up the red cola can and place it inside the white bowl,unknown,,0.8636253573880065,0.5724,-5.4284,0.4539,False,64,61.1,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can inside the small white bowl,unknown,,0.8650771747713759,0.5756,-5.4545,0.4526,False,64,63.9,fine_exam
widowx_coke_can_on_ramekin_clean,place the cola can inside the white bowl,unknown,,0.8662688965501564,0.5782,-5.3388,0.4569,False,256,44.4,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can inside the white pot,unknown,,0.8711679608088517,0.5891,-5.5716,0.4468,False,64,50.0,fine_exam
widowx_coke_can_on_ramekin_clean,drop the red cola can into the white bowl,unknown,,0.873369024824348,0.594,-5.6569,0.443,False,64,58.3,fine_exam
widowx_coke_can_on_ramekin_clean,pick up the coke can and place it inside the white bowl,unknown,,0.8840209615328211,0.6176,-5.5052,0.4469,False,64,47.2,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can inside white bowl,unknown,,0.8927190165792162,0.6369,-5.2009,0.4571,False,64,58.3,fine_exam
widowx_coke_can_on_ramekin_clean,set the red cola can inside the white bowl,unknown,,0.8984561200215381,0.6496,-5.3584,0.4498,False,64,66.7,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can inside the white bowl,unknown,,0.9068310725465647,0.6682,-5.2724,0.4516,False,70,61.1,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can inside the white basin,unknown,,0.9069779589483576,0.6685,-5.4109,0.4461,False,64,77.8,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can in the white bowl,unknown,,0.9080318936200089,0.6708,-5.2312,0.4529,False,64,63.9,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can into the white bowl,unknown,,0.9134823780464615,0.6829,-5.345,0.4474,False,64,72.2,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can inside the white container,unknown,,0.9300186010180017,0.7196,-5.2956,0.4461,False,64,72.2,fine_exam
widowx_coke_can_on_ramekin_clean,place the red soda can inside the white bowl,unknown,,0.943191535486825,0.7488,-5.013,0.4546,False,64,55.6,fine_exam
widowx_coke_can_on_ramekin_clean,put the red cola can in the white bowl,unknown,,0.9470156857479505,0.7573,-5.2413,0.4449,False,64,55.6,fine_exam
widowx_coke_can_on_ramekin_clean,put the red cola can inside the white bowl,unknown,,0.9620574972305234,0.7906,-5.1261,0.4465,False,64,63.9,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can inside the white bowl.,unknown,,0.9685155921654123,0.8049,-4.9879,0.4506,False,64,41.7,fine_exam
widowx_coke_can_on_ramekin_clean,pick up the red coke can and place it inside the white bowl,unknown,,0.9785106617808544,0.8271,-5.2698,0.4376,False,64,63.9,fine_exam
widowx_coke_can_on_ramekin_clean,place the red cola can on the white bowl,unknown,,0.9986268973112644,0.8717,-5.3745,0.4296,False,64,69.4,fine_exam
widowx_coke_can_on_ramekin_clean,place the red coke can inside the white bowl,unknown,,1.0,0.8747,-5.1574,0.4378,False,64,72.2,fine_exam
widowx_put_eggplant_in_basket,Deposit the bulbous purple vegetable directly into the confines of the yellow woven basket.,adversarial,,0.0,1.7905,-7.3829,0.2695,False,208,100.0,generated_adversarial
widowx_put_eggplant_in_basket,eggplant in yellow basket,unknown,,0.34771564972498464,2.3838,-7.1031,0.2281,False,64,61.1,fine_exam
widowx_put_eggplant_in_basket,put the aubergine in the yellow basket,unknown,,0.37262028565128413,2.4263,-6.9824,0.2291,False,64,91.7,fine_exam
widowx_put_eggplant_in_basket,put the eggplant in the yellow bin,unknown,,0.49089785013904946,2.6282,-5.4173,0.2727,False,64,58.3,fine_exam
widowx_put_eggplant_in_basket,put the purple eggplant into the yellow basket,rephrased,adversarial,0.6003197442046365,,,,True,6,83.33333333333334,loop_gemini
widowx_put_eggplant_in_basket,place the eggplant inside the yellow basket,unknown,,0.6109230576652748,2.833,-6.1265,0.2268,False,64,91.7,fine_exam
widowx_put_eggplant_in_basket,put the eggplant into the yellow basket,unknown,,0.640068994838608,2.8827,-6.0772,0.2243,False,64,97.2,fine_exam
widowx_put_eggplant_in_basket,put the eggplant down in the yellow basket,unknown,,0.7470455405527676,3.0652,-5.751,0.221,False,64,94.4,fine_exam
widowx_put_eggplant_in_basket,put the eggplant in the yellow basket,unknown,,0.7484555911992674,3.0677,-5.7585,0.2205,False,64,97.2,fine_exam
widowx_put_eggplant_in_basket,lay the eggplant in the yellow basket,unknown,,0.7647609956011537,3.0955,-5.6243,0.2233,False,64,91.7,fine_exam
widowx_put_eggplant_in_basket,set the eggplant in the yellow basket,unknown,,0.767016632751864,3.0993,-5.9025,0.212,False,64,94.4,fine_exam
widowx_put_eggplant_in_basket,drop the eggplant in the yellow basket,unknown,,0.7698218594883355,3.1041,-5.7019,0.2195,False,64,88.9,fine_exam
widowx_put_eggplant_in_basket,place the purple eggplant into the yellow basket,unknown,,0.796072443107819,3.1489,-5.7534,0.2135,False,64,97.2,fine_exam
widowx_put_eggplant_in_basket,place the eggplant in the yellow basket,unknown,,0.8009626808073952,3.1573,-5.3429,0.2289,False,64,94.4,fine_exam
widowx_put_eggplant_in_basket,put the eggplant in the basket,unknown,,0.8139352322930856,3.1794,-5.0625,0.2379,False,64,80.6,fine_exam
widowx_put_eggplant_in_basket,put the purple eggplant in the yellow basket,unknown,,0.821812187743021,3.1928,-5.9168,0.2032,False,70,97.2,fine_exam
widowx_put_eggplant_in_basket,Slide the eggplant into the yellow basket.,natural,,0.8477601648500344,3.2371,-5.5118,0.2152,False,286,91.66666666666666,generated_natural
widowx_put_eggplant_in_basket,put eggplant into yellow basket,unknown,,0.9349602316090055,3.3859,-5.3357,0.209,False,64,91.7,fine_exam
widowx_put_eggplant_in_basket,put the eggplant in the yellow dish rack,unknown,,1.0,3.4969,-4.9201,0.2155,False,64,94.4,fine_exam
widowx_put_eggplant_in_basket,put the eggplant in the dish rack,search,,1.0,,,,True,12,100.0,probe
widowx_put_eggplant_in_basket,place the eggplant in the yellow dish rack,search,,1.0,,,,True,12,100.0,probe
widowx_put_eggplant_in_basket,Put the purple vegetable in the yellow basket.,rephrased,adversarial,1.0,,,,True,6,100.0,loop_qwen
widowx_put_eggplant_in_basket,Put the purple eggplant into the yellow basket.,rephrased,adversarial,1.0,,,,True,6,100.0,loop_claude
widowx_put_eggplant_in_basket,Put the eggplant into the yellow basket.,rephrased,adversarial,1.0,,,,True,6,100.0,loop_claude
widowx_put_eggplant_in_basket,Put the bulbous purple vegetable in the yellow basket.,rephrased,adversarial,1.0,,,,True,6,100.0,loop_qwen
widowx_put_eggplant_in_basket,Slide the purple eggplant into the yellow basket.,rephrased,natural,1.0,,,,True,6,100.0,loop_qwen
widowx_put_eggplant_in_basket,put the purple eggplant in the yellow woven basket.,rephrased,adversarial,1.0,,,,True,6,100.0,loop_gemini
widowx_put_eggplant_in_basket,put the purple eggplant in the yellow woven basket,rephrased,adversarial,1.0,,,,True,6,100.0,loop_gemini
widowx_spoon_on_towel,"Rather than leaving it where it currently sits, take the device we use to eat cereal and leave it securely upon the towel.",adversarial,,0.0,-0.4531,-8.1255,0.4386,False,208,0.0,generated_adversarial
widowx_spoon_on_towel,leave the spoon on the towel.,rephrased,adversarial,0.0,,,,True,6,0.0,loop_gemini
widowx_spoon_on_towel,Let the spoon be taken up by your manipulators and carried across the workspace until it is ultimately situated on the towel.,adversarial,,0.11890179468236237,-0.0595,-8.0602,0.4064,False,208,0.0,generated_adversarial
widowx_spoon_on_towel,pick up the spoon and put it on the towel,rephrased,adversarial,0.22222222222222218,,,,True,6,16.666666666666664,loop_gemini
widowx_spoon_on_towel,Place the green-handled spoon on top of the blue cloth.,rephrased,adversarial,0.22222222222222218,,,,True,6,16.666666666666664,loop_qwen
widowx_spoon_on_towel,set that spoon on the cloth,rephrased,natural,0.22222222222222218,,,,True,6,16.666666666666664,loop_gemini
widowx_spoon_on_towel,It is hereby requested that the spoon be promptly elevated from its current station and subsequently lowered onto the surface of the towel.,adversarial,,0.29065776541678284,0.5092,-7.9414,0.3608,False,208,0.0,generated_adversarial
widowx_spoon_on_towel,Pick up the spoon and move it to the towel.,rephrased,adversarial,0.44444444444444436,,,,True,6,33.33333333333333,loop_qwen
widowx_spoon_on_towel,take the spoon and put it on the towel,rephrased,adversarial,0.44444444444444436,,,,True,6,33.33333333333333,loop_gemini
widowx_spoon_on_towel,Pick up the green spoon and place it on the blue cloth.,rephrased,natural,0.44444444444444436,,,,True,6,33.33333333333333,loop_claude
widowx_spoon_on_towel,Put the spoon on the blue cloth.,rephrased,adversarial,0.44444444444444436,,,,True,6,33.33333333333333,loop_claude
widowx_spoon_on_towel,Grasp the green-handled spoon and place it on the blue cloth.,rephrased,natural,0.44444444444444436,,,,True,6,33.33333333333333,loop_qwen
widowx_spoon_on_towel,Take the spoon and place it on the blue towel.,rephrased,adversarial,0.44444444444444436,,,,True,6,33.33333333333333,loop_qwen
widowx_spoon_on_towel,Pick up the green-handled spoon and place it on the blue towel.,rephrased,adversarial,0.44444444444444436,,,,True,6,33.33333333333333,loop_qwen
widowx_spoon_on_towel,Lift the spoon and put it down onto the towel.,rephrased,adversarial,0.44444444444444436,,,,True,6,33.33333333333333,loop_claude
